province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,WALL,BAKED BRICKS/BLOCKS/STONES,3490,8.53,2871
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,WALL,UNBAKED BRICKS/MUD,32227,78.8,23725
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,WALL,WOOD/BAMBOO,3775,9.23,2660
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,WALL,OTHERS,1404,3.43,879
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,ROOF,RCC/RBC,297,0.73,197
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,ROOF,CEMENT/IRON SHEETS,840,2.05,567
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,ROOF,GARDER/T.IRON,5636,13.78,4843
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,ROOF,WOOD/BAMBOO,32688,79.93,23649
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,30135,73.69,ROOF,OTHERS,1435,3.51,879
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,WALL,BAKED BRICKS/BLOCKS/STONES,3490,8.53,376
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,WALL,UNBAKED BRICKS/MUD,32227,78.8,464
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,WALL,WOOD/BAMBOO,3775,9.23,28
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,WALL,OTHERS,1404,3.43,15
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,ROOF,RCC/RBC,297,0.73,32
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,ROOF,CEMENT/IRON SHEETS,840,2.05,188
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,ROOF,GARDER/T.IRON,5636,13.78,251
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,ROOF,WOOD/BAMBOO,32688,79.93,394
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,883,2.16,ROOF,OTHERS,1435,3.51,18
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,WALL,BAKED BRICKS/BLOCKS/STONES,3490,8.53,243
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,WALL,UNBAKED BRICKS/MUD,32227,78.8,8038
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,WALL,WOOD/BAMBOO,3775,9.23,1087
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,WALL,OTHERS,1404,3.43,510
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,ROOF,RCC/RBC,297,0.73,68
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,ROOF,CEMENT/IRON SHEETS,840,2.05,85
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9878,24.15,ROOF,GARDER/T.IRON,5636,13.78,542
