province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,UNDER CONSTRUCTION,306,1.02,WALL,BAKED BRICKS/BLOCKS/STONES,2871,9.53,54
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,UNDER CONSTRUCTION,306,1.02,WALL,UNBAKED BRICKS/MUD,23725,78.73,176
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,UNDER CONSTRUCTION,306,1.02,WALL,WOOD/BAMBOO,2660,8.83,47
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,UNDER CONSTRUCTION,306,1.02,WALL,OTHERS,879,2.92,29
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,UNDER CONSTRUCTION,306,1.02,ROOF,RCC/RBC,197,0.65,7
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,UNDER CONSTRUCTION,306,1.02,ROOF,CEMENT/IRON SHEETS,567,1.88,22
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,UNDER CONSTRUCTION,306,1.02,ROOF,GARDER/T.IRON,4843,16.07,45
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,UNDER CONSTRUCTION,306,1.02,ROOF,WOOD/BAMBOO,23649,78.48,199
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,UNDER CONSTRUCTION,306,1.02,ROOF,OTHERS,879,2.92,33
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,LESS THAN 5 YEARS,2536,8.42,WALL,BAKED BRICKS/BLOCKS/STONES,2871,9.53,287
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,LESS THAN 5 YEARS,2536,8.42,WALL,UNBAKED BRICKS/MUD,23725,78.73,1840
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,LESS THAN 5 YEARS,2536,8.42,WALL,WOOD/BAMBOO,2660,8.83,228
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,LESS THAN 5 YEARS,2536,8.42,WALL,OTHERS,879,2.92,181
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,LESS THAN 5 YEARS,2536,8.42,ROOF,RCC/RBC,197,0.65,27
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,LESS THAN 5 YEARS,2536,8.42,ROOF,CEMENT/IRON SHEETS,567,1.88,37
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,LESS THAN 5 YEARS,2536,8.42,ROOF,GARDER/T.IRON,4843,16.07,399
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,LESS THAN 5 YEARS,2536,8.42,ROOF,WOOD/BAMBOO,23649,78.48,1892
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,LESS THAN 5 YEARS,2536,8.42,ROOF,OTHERS,879,2.92,181
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,5-10 YEARS,8341,27.68,WALL,BAKED BRICKS/BLOCKS/STONES,2871,9.53,795
