province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,1,30135,73.69,11035,26.98,8167
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,1,883,2.16,11035,26.98,191
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,1,9878,24.15,11035,26.98,2677
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,2,30135,73.69,15324,37.47,11339
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,2,883,2.16,15324,37.47,428
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,2,9878,24.15,15324,37.47,3557
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,3,30135,73.69,7952,19.44,5732
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,3,883,2.16,7952,19.44,159
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,3,9878,24.15,7952,19.44,2061
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,4,30135,73.69,3897,9.53,2866
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,4,883,2.16,3897,9.53,67
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,4,9878,24.15,3897,9.53,964
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,5,30135,73.69,1134,2.77,821
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,5,883,2.16,1134,2.77,18
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,5,9878,24.15,1134,2.77,295
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,6,30135,73.69,624,1.53,482
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,6,883,2.16,624,1.53,9
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,6,9878,24.15,624,1.53,133
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,7,30135,73.69,366,0.89,271
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,7,883,2.16,366,0.89,6
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,7,9878,24.15,366,0.89,89
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,8,30135,73.69,243,0.59,190
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,8,883,2.16,243,0.59,2
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,8,9878,24.15,243,0.59,51
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,OWNED,9,30135,73.69,321,0.78,267
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENTED,9,883,2.16,321,0.78,3
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,RENT FREE,9,9878,24.15,321,0.78,51
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,1,24333,71.06,9670,28.24,6945
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENTED,1,218,0.64,9670,28.24,80
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENT FREE,1,9694,28.31,9670,28.24,2645
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,2,24333,71.06,12804,37.39,9268
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENTED,2,218,0.64,12804,37.39,81
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENT FREE,2,9694,28.31,12804,37.39,3455
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,3,24333,71.06,6527,19.06,4467
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENTED,3,218,0.64,6527,19.06,30
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENT FREE,3,9694,28.31,6527,19.06,2030
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,4,24333,71.06,2987,8.72,2018
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENTED,4,218,0.64,2987,8.72,17
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENT FREE,4,9694,28.31,2987,8.72,952
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,5,24333,71.06,898,2.62,601
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENTED,5,218,0.64,898,2.62,3
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENT FREE,5,9694,28.31,898,2.62,294
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,6,24333,71.06,536,1.57,402
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENTED,6,218,0.64,536,1.57,3
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENT FREE,6,9694,28.31,536,1.57,131
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,7,24333,71.06,321,0.94,232
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENTED,7,218,0.64,321,0.94,2
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENT FREE,7,9694,28.31,321,0.94,87
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,8,24333,71.06,219,0.64,168
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENTED,8,218,0.64,219,0.64,1
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,RENT FREE,8,9694,28.31,219,0.64,50
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,OWNED,9,24333,71.06,283,0.83,232
