province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,150,ALL SEXES,1349513
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,150,MALE,679142
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,150,FEMALE,670297
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,150,TRANSGENDER,74
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,"5,000 AND ABOVE",76,ALL SEXES,1199955
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,"5,000 AND ABOVE",76,MALE,604108
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,"5,000 AND ABOVE",76,FEMALE,595790
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,"5,000 AND ABOVE",76,TRANSGENDER,57
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,"2,000 - 4,999",36,ALL SEXES,116631
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,"2,000 - 4,999",36,MALE,58662
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,"2,000 - 4,999",36,FEMALE,57958
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,"2,000 - 4,999",36,TRANSGENDER,11
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,"1,000 - 1,999",16,ALL SEXES,21242
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,"1,000 - 1,999",16,MALE,10485
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,"1,000 - 1,999",16,FEMALE,10754
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,"1,000 - 1,999",16,TRANSGENDER,3
