province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,NA,NA,NA,YES,SWABI DISTRICT,NA,174921,132773,25437,16711,149601,167241,14905,157427,160225,147506,7.58
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,NA,NA,YES,LAHOR TEHSIL,NA,33742,24533,6813,2396,31113,32638,4031,29634,30224,28083,7.73
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,NA,YES,LAHOR I QH,NA,33742,24533,6813,2396,31113,32638,4031,29634,30224,28083,7.73
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,ANBAR PC,YES,ANBAR PC,NA,2179,1844,217,118,1959,2110,922,1933,1987,1923,7.76
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,ANBAR PC,NO,ANBAR,0000024,1305,1127,147,31,1164,1283,669,1155,1198,1152,7.85
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,ANBAR PC,NO,JANGI DHER,0000026,339,297,29,13,316,332,3,306,320,317,8.16
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,ANBAR PC,NO,SHEIKH DHERI,0000023,535,420,41,74,479,495,250,472,469,454,7.28
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,BEKA PC,YES,BEKA PC,NA,1966,1392,456,118,1791,1922,21,1776,1800,1706,8.36
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,BEKA PC,NO,BEKA,0000009,1338,909,355,74,1198,1303,14,1201,1225,1149,8.21
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,BEKA PC,NO,NABI,0000010,628,483,101,44,593,619,7,575,575,557,8.67
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,HARYAN PC,YES,HARYAN PC,NA,1128,870,194,64,1031,1097,18,1048,1060,951,7.4
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,HARYAN PC,NO,DHERI ZAKRIA,0000018,188,148,29,11,181,186,0,174,176,177,6.77
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,HARYAN PC,NO,HARYAN,0000020,424,327,69,28,375,404,3,392,400,368,7.59
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,HARYAN PC,NO,SALLAH,0000019,516,395,96,25,475,507,15,482,484,406,7.47
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,HUND PC,YES,HUND PC,NA,1495,1027,254,214,1275,1403,9,1302,1321,1111,7.58
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,HUND PC,NO,HUND,0000021,1495,1027,254,214,1275,1403,9,1302,1321,1111,7.58
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,JAHANGIRA PC,YES,JAHANGIRA PC,NA,4898,2349,1974,575,4101,4736,1705,4359,4478,4464,8.45
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,JAHANGIRA PC,NO,ALLAH DHER,0000002,357,229,123,5,321,354,0,340,329,344,8.86
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,JAHANGIRA PC,NO,CHAK KUND,0000001,28,9,16,3,15,28,0,17,23,22,10.18
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,JAHANGIRA PC,NO,JAHANGIRA,0000003,4513,2111,1835,567,3765,4354,1705,4002,4126,4098,8.41
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,JAL BAI PC,YES,JAL BAI PC,NA,5092,3355,1312,425,4792,4850,35,3859,4250,3335,7.32
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,JAL BAI PC,NO,JAL BAI,0000012,4678,3076,1237,365,4509,4538,32,3675,3959,3254,7.24
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,JAL BAI PC,NO,JALBAI-MERA,0000013,414,279,75,60,283,312,3,184,291,81,8.24
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,JAL-SAI PC,YES,JAL-SAI PC,NA,3354,2634,406,314,3225,3204,19,2813,2731,2417,7.9
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,JAL-SAI PC,NO,JAL-SAI MERA,0000015,355,235,50,70,298,311,1,304,280,173,8.7
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,JAL-SAI PC,NO,JALSAI,0000014,2999,2399,356,244,2927,2893,18,2509,2451,2244,7.81
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,KUNDA PC,YES,KUNDA PC,NA,2546,2196,234,116,2359,2457,582,2368,2419,2338,7.64
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,KUNDA PC,NO,KUNDA,0000022,1724,1513,122,89,1583,1672,550,1648,1661,1619,7.48
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,KUNDA PC,NO,KUNDA MERA,0000025,822,683,112,27,776,785,32,720,758,719,7.97
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,LAHOR PORE (SHARQI) PC,YES,LAHOR PORE (SHARQI) PC,NA,3154,2776,272,106,3028,3090,345,2830,2834,2787,7.27
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,LAHOR PORE (SHARQI) PC,NO,LAHOR PORE (SHARQI),0000016,3154,2776,272,106,3028,3090,345,2830,2834,2787,7.27
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,LAHOR RAPORE PC,YES,LAHOR RAPORE PC,NA,3137,2489,495,153,3044,3070,303,2925,2890,2838,7.36
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,LAHOR RAPORE PC,NO,LAHOR RAPORE,0000017,3137,2489,495,153,3044,3070,303,2925,2890,2838,7.36
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,MANKI PC,YES,MANKI PC,NA,2951,2340,483,128,2929,2901,50,2842,2881,2802,7.69
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,MANKI PC,NO,MANKI,0000011,2951,2340,483,128,2929,2901,50,2842,2881,2802,7.69
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,TANNON PC,YES,TANNON PC,NA,1842,1261,516,65,1579,1798,22,1579,1573,1411,7.8
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,TANNON PC,NO,BAZAR,0000007,559,309,216,34,479,534,5,465,456,417,7.28
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,TANNON PC,NO,JABAR,0000006,240,81,143,16,186,238,1,161,175,147,8.6
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,LAHOR I QH,TANNON PC,NO,TANNON,0000008,1043,871,157,15,914,1026,16,953,942,847,7.9
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,NA,NA,YES,RAZAR TEHSIL,NA,71975,55556,9449,6970,66754,68863,1463,65712,65968,59127,7.67
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,RAZAR QH,NA,YES,RAZAR QH,NA,22024,15554,3513,2957,20763,21357,395,20268,20263,16864,7.93
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,RAZAR QH,DHOBIAN PC,YES,DHOBIAN PC,NA,3830,2645,663,522,3685,3713,176,3480,3643,3299,7.3
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,RAZAR QH,DHOBIAN PC,NO,DAULAT,0000036,797,429,233,135,741,744,0,676,695,537,7.82
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,RAZAR QH,DHOBIAN PC,NO,DHOBIAN,0000035,3033,2216,430,387,2944,2969,176,2804,2948,2762,7.16
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,RAZAR QH,SARD CHINA PC,YES,SARD CHINA PC,NA,3651,2255,708,688,3328,3557,59,3213,3233,2149,8.35
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,RAZAR QH,SARD CHINA PC,NO,BAZARGAI,0000034,1338,864,244,230,1243,1298,35,1248,1257,671,8.16
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,RAZAR QH,SARD CHINA PC,NO,SARD CHINA,0000033,2313,1391,464,458,2085,2259,24,1965,1976,1478,8.46
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,RAZAR QH,SUDHER PC,YES,SUDHER PC,NA,3671,2277,579,815,3426,3550,44,3388,3282,2431,8.9
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,RAZAR QH,SUDHER PC,NO,ARMAL DHERI,0000027,1014,521,181,312,845,956,13,905,856,416,9.84
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,RAZAR QH,SUDHER PC,NO,GHAZI KOT,0000029,651,425,122,104,639,632,2,550,544,502,6.46
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,RAZAR QH,SUDHER PC,NO,SADRI,0000028,706,310,117,279,683,702,6,696,672,562,9.63
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,RAZAR QH,SUDHER PC,NO,SUDHER,0000030,1300,1021,159,120,1259,1260,23,1237,1210,951,9
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,RAZAR QH,YAQUBI PC,YES,YAQUBI PC,NA,4461,2989,819,653,4030,4234,31,4060,4023,3141,7.9
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,RAZAR QH,YAQUBI PC,NO,CHAK-YAR-HUSSAIN,0000031,1247,705,291,251,1067,1175,12,1127,1083,909,8.6
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,RAZAR QH,YAQUBI PC,NO,YAQUBI,0000032,3214,2284,528,402,2963,3059,19,2933,2940,2232,7.63
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,RAZAR QH,YAR HUSSAIN PC,YES,YAR HUSSAIN PC,NA,5529,4707,603,219,5432,5443,72,5281,5255,5096,7.48
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,RAZAR QH,YAR HUSSAIN PC,NO,YAR HUSSAIN,0000038,5529,4707,603,219,5432,5443,72,5281,5255,5096,7.48
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,RAZAR QH,ZIAM PC,YES,ZIAM PC,NA,882,681,141,60,862,860,13,846,827,748,7.93
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,RAZAR QH,ZIAM PC,NO,ZIAM,0000037,882,681,141,60,862,860,13,846,827,748,7.93
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,SHUMALI RAZAR QH,NA,YES,SHUMALI RAZAR QH,NA,49951,40002,5936,4013,45991,47506,1068,45444,45705,42263,7.55
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,SHUMALI RAZAR QH,ADINA PC,YES,ADINA PC,NA,2753,2492,194,67,2701,2683,41,2506,2493,2360,7.26
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,SHUMALI RAZAR QH,ADINA PC,NO,ADINA,0000044,2753,2492,194,67,2701,2683,41,2506,2493,2360,7.26
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,SHUMALI RAZAR QH,ASOTA PC,YES,ASOTA PC,NA,1151,988,119,44,1109,1114,9,958,981,906,7.46
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,SHUMALI RAZAR QH,ASOTA PC,NO,ASOTA,0000047,1151,988,119,44,1109,1114,9,958,981,906,7.46
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,SHUMALI RAZAR QH,ASPIN KANI PC,YES,ASPIN KANI PC,NA,1751,1402,159,190,1637,1628,31,1659,1650,1488,7.96
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,SHUMALI RAZAR QH,ASPIN KANI PC,NO,ASPIN KANI,0000056,652,568,50,34,644,650,14,639,624,633,7.7
