province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,OWNED,175882,83.23,INSIDE WATER,TOTAL INSIDE,193185,91.41,163819
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,OWNED,175882,83.23,INSIDE WATER,TAP,24353,11.52,17691
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,OWNED,175882,83.23,INSIDE WATER,ELECTRIC/HAND PUMP,129012,61.05,115608
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,OWNED,175882,83.23,INSIDE WATER,PROTECTED WELL,28489,13.48,23183
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,OWNED,175882,83.23,INSIDE WATER,UN-PROTECTED WELL,5136,2.43,3680
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,OWNED,175882,83.23,INSIDE WATER,OTHERS,6195,2.93,3657
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,OWNED,175882,83.23,OUTSIDE WATER,TOTAL OUTSIDE,18143,8.59,12063
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,OWNED,175882,83.23,OUTSIDE WATER,TAP,4638,2.19,3072
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,OWNED,175882,83.23,OUTSIDE WATER,ELECTRIC/HAND PUMP,3705,1.75,1718
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,OWNED,175882,83.23,OUTSIDE WATER,PROTECTED WELL,2131,1.01,1365
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,OWNED,175882,83.23,OUTSIDE WATER,UN-PROTECTED WELL,1945,0.92,1494
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,OWNED,175882,83.23,OUTSIDE WATER,SPRING,2689,1.27,2227
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,OWNED,175882,83.23,OUTSIDE WATER,CANAL/RIVER/POND,319,0.15,192
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,OWNED,175882,83.23,OUTSIDE WATER,OTHERS,2716,1.29,1995
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,OWNED,175882,83.23,COOKING FUEL,WOOD,180538,85.43,3072
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,OWNED,175882,83.23,COOKING FUEL,GAS,27291,12.91,1718
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,OWNED,175882,83.23,COOKING FUEL,KEROSENE OIL,70,0.03,1365
