province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,NA,NA,NA,YES,SWABI DISTRICT,275964,136686,139253,25,65.02,77.86,52.76,48,35703,26654,6,26067,14696,3,6201,4193,1,275645,319,200913,147118,17894,52388,126700
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,NA,NA,YES,LAHOR TEHSIL,41319,20274,21043,2,60.16,73.73,47.46,50,5259,3834,1,3500,2029,0,883,411,0,41299,20,30223,22096,2828,8270,19058
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,TORDHER TC,NA,YES,TORDHER TC,41319,20274,21043,2,60.16,73.73,47.46,50,5259,3834,1,3500,2029,0,883,411,0,41299,20,30223,22096,2828,8270,19058
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,TORDHER TC,CHARGE NO 02,YES,CHARGE NO 02,41319,20274,21043,2,60.16,73.73,47.46,50,5259,3834,1,3500,2029,0,883,411,0,41299,20,30223,22096,2828,8270,19058
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,TORDHER TC,CHARGE NO 02,NO,CIRCLE NO 01,11624,5612,6011,1,58.99,72.86,46.52,0,1342,1015,0,874,497,0,198,111,0,11619,5,8451,6186,789,2480,5234
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,TORDHER TC,CHARGE NO 02,NO,CIRCLE NO 02,10052,5016,5035,1,60.33,74.25,47.02,100,1505,1061,1,790,443,0,169,74,0,10052,0,7286,5360,671,2096,4727
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,TORDHER TC,CHARGE NO 02,NO,CIRCLE NO 03,8204,3982,4222,0,60.46,74.3,47.62,0,1099,846,0,745,460,0,243,119,0,8203,1,6034,4475,612,1211,3892
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,LAHOR TEHSIL,TORDHER TC,CHARGE NO 02,NO,CIRCLE NO 04,11439,5664,5775,0,60.98,73.72,48.7,0,1313,912,0,1091,629,0,273,107,0,11425,14,8452,6075,756,2483,5205
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,NA,NA,YES,RAZAR TEHSIL,26214,13125,13089,0,67.58,81.93,53.54,0,3426,2498,0,2598,1145,0,824,373,0,26213,1,19216,14263,1829,5460,12487
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,RAZAR TEHSIL,COL. SHER KILLI/NAWAN KILLI TC,NA,YES,COL. SHER KILLI/NAWAN KILLI TC,26214,13125,13089,0,67.58,81.93,53.54,0,3426,2498,0,2598,1145,0,824,373,0,26213,1,19216,14263,1829,5460,12487
