province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_00_04,age_below_1,age_01,age_02,age_03,age_04,group_05_09,age_05,age_06,age_07,age_08,age_09,group_10_14,age_10,age_11,age_12,age_13,age_14,group_15_19,age_15,age_16,age_17,age_18,age_19,group_20_24,age_20,age_21,age_22,age_23,age_24,group_25_29,age_25,age_26,age_27,age_28,age_29,group_30_34,age_30,age_31,age_32,age_33,age_34,group_35_39,age_35,age_36,age_37,age_38,age_39,group_40_44,age_40,age_41,age_42,age_43,age_44,group_45_49,age_45,age_46,age_47,age_48,age_49,group_50_54,age_50,age_51,age_52,age_53,age_54,group_55_59,age_55,age_56,age_57,age_58,age_59,group_60_64,age_60,age_61,age_62,age_63,age_64,group_65_69,age_65,age_66,age_67,age_68,age_69,group_70_74,age_70,age_71,age_72,age_73,age_74,group_75_and_up
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,ALL SEXES,2920233,388512,66300,75440,77460,84638,84674,413074,82991,80030,86618,81594,81841,338527,74389,73048,66273,63650,61167,296607,60995,59748,59683,58403,57778,260403,55769,53628,53744,50124,47138,228429,48695,45120,44661,44667,45286,196481,43957,41828,38736,36271,35689,181699,37476,37259,36355,34601,36008,139280,30806,31402,28354,25153,23565,115144,23447,22039,23867,22207,23584,106681,22135,23296,22534,20155,18561,76381,17177,15948,15759,13272,14225,64918,13514,13918,13556,12278,11652,44324,10356,9250,8945,7704,8069,31426,7350,7219,5999,5640,5218,38347
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,MALE,1482668,199153,34068,38632,39762,43224,43467,213518,42756,41126,44756,42266,42614,177110,38654,38296,34816,33481,31863,151789,31259,30669,30947,29814,29100,127779,27471,26332,26019,24773,23184,110122,23265,21803,21426,21586,22042,94560,20778,20100,18618,17385,17679,90988,18670,18825,18143,17422,17928,70231,15480,15890,14152,12758,11951,58247,11890,11146,12146,11187,11878,55821,11344,11996,11738,10663,10080,40810,9284,8728,8449,7071,7278,33198,6867,7218,6928,6281,5904,23096,5350,4743,4666,4104,4233,16441,3809,3743,3172,2954,2763,19805
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,FEMALE,1437272,189359,32232,36808,37698,41414,41207,199556,40235,38904,41862,39328,39227,161417,35735,34752,31457,30169,29304,144800,29730,29074,28735,28584,28677,132583,28291,27289,27715,25346,23942,118251,25410,23307,23226,23067,23241,101892,23169,21726,20108,18882,18007,90682,18793,18429,18211,17173,18076,69026,15313,15509,14200,12391,11613,56863,11540,10890,11719,11013,11701,50839,10778,11298,10793,9491,8479,35560,7888,7218,7309,6200,6945,31710,6639,6700,6628,5995,5748,21222,5002,4506,4278,3600,3836,14976,3535,3473,2827,2686,2455,18536
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,TRANSGENDER,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,5,1,5,1,41,7,7,10,5,12,56,20,10,9,14,3,29,10,2,10,4,3,29,13,5,1,6,4,23,13,3,2,4,1,34,17,3,2,7,5,21,13,2,3,1,2,11,5,2,1,1,2,10,8,0,0,2,0,6,4,1,1,0,0,9,6,3,0,0,0,6
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,ALL SEXES,2333801,317193,53557,61258,63292,69248,69838,337921,68042,65503,70730,67461,66185,272524,61234,58083,53747,50554,48906,234858,48549,47555,46645,47066,45043,203596,44759,41410,42472,38839,36116,178536,38928,34876,34361,34873,35498,154178,35181,32662,30199,28202,27934,144722,30096,29570,29145,27032,28879,109408,24521,24898,22239,19464,18286,90244,18414,17166,18905,17235,18524,83979,17594,18376,17858,15669,14482,60642,13603,12680,12658,10368,11333,52098,10881,11217,10839,9787,9374,36440,8479,7640,7419,6241,6661,25799,6103,5913,4837,4600,4346,31663
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,MALE,1185319,162716,27590,31398,32492,35417,35819,175038,35216,33716,36582,35042,34482,142553,31790,30494,28223,26559,25487,120301,24884,24440,24301,23980,22696,99936,21845,20392,20586,19283,17830,85913,18432,16804,16494,16886,17297,73932,16500,15673,14491,13469,13799,72598,15004,15006,14594,13643,14351,55059,12285,12594,11036,9921,9223,45549,9309,8667,9561,8718,9294,43851,8965,9431,9276,8292,7887,32274,7382,6919,6689,5498,5786,26564,5516,5775,5533,4997,4743,19005,4350,3907,3883,3336,3529,13523,3168,3092,2555,2392,2316,16507
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,FEMALE,1148276,154477,25967,29860,30800,33831,34019,162883,32826,31787,34148,32419,31703,129971,29444,27589,25524,23995,23419,114543,23662,23110,22344,23081,22346,103630,22907,21012,21878,19552,18281,92587,20483,18066,17864,17976,18198,80229,18674,16988,15704,14729,14134,72105,15084,14560,14550,13385,14526,54334,12226,12302,11202,9541,9063,44672,9094,8496,9342,8514,9226,40111,8619,8943,8579,7376,6594,28362,6220,5760,5968,4869,5545,25525,5358,5442,5306,4788,4631,17430,4126,3732,3535,2905,3132,12267,2929,2818,2282,2208,2030,15150
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,TRANSGENDER,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,5,0,5,1,30,7,6,8,4,5,36,13,6,3,11,3,17,7,1,4,4,1,19,8,4,1,4,2,15,10,2,1,2,0,23,11,3,2,3,4,17,10,2,3,1,1,6,1,1,1,1,2,9,7,0,0,2,0,5,3,1,1,0,0,9,6,3,0,0,0,6
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,URBAN,ALL SEXES,586432,71319,12743,14182,14168,15390,14836,75153,14949,14527,15888,14133,15656,66003,13155,14965,12526,13096,12261,61749,12446,12193,13038,11337,12735,56807,11010,12218,11272,11285,11022,49893,9767,10244,10300,9794,9788,42303,8776,9166,8537,8069,7755,36977,7380,7689,7210,7569,7129,29872,6285,6504,6115,5689,5279,24900,5033,4873,4962,4972,5060,22702,4541,4920,4676,4486,4079,15739,3574,3268,3101,2904,2892,12820,2633,2701,2717,2491,2278,7884,1877,1610,1526,1463,1408,5627,1247,1306,1162,1040,872,6684
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,URBAN,MALE,297349,36437,6478,7234,7270,7807,7648,38480,7540,7410,8174,7224,8132,34557,6864,7802,6593,6922,6376,31488,6375,6229,6646,5834,6404,27843,5626,5940,5433,5490,5354,24209,4833,4999,4932,4700,4745,20628,4278,4427,4127,3916,3880,18390,3666,3819,3549,3779,3577,15172,3195,3296,3116,2837,2728,12698,2581,2479,2585,2469,2584,11970,2379,2565,2462,2371,2193,8536,1902,1809,1760,1573,1492,6634,1351,1443,1395,1284,1161,4091,1000,836,783,768,704,2918,641,651,617,562,447,3298
