province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
PUNJAB,072,KHANEWAL DISTRICT,NA,NA,NA,YES,KHANEWAL DISTRICT,NA,371622,274510,50268,46844,354870,344146,39618,183389,290794,293984,6.24
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,NA,NA,YES,JAHANIAN TEHSIL,NA,45729,35054,5567,5108,42492,43947,7711,23780,39550,39794,6.52
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,NA,YES,JAHANIAN QH,NA,25828,20278,3021,2529,24647,24758,3798,13360,22212,22384,6.52
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,055/10-R PC,YES,055/10-R PC,NA,874,589,189,96,849,844,3,621,790,771,6.27
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,055/10-R PC,NO,CHAK NO 053/10-R,0000354,337,230,100,7,328,336,2,317,321,322,5.73
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,055/10-R PC,NO,CHAK NO 054/10-R,0000355,318,221,38,59,305,296,1,143,264,265,6.41
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,055/10-R PC,NO,CHAK NO 055/10-R,0000359,219,138,51,30,216,212,0,161,205,184,6.88
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,056/10-R PC,YES,056/10-R PC,NA,892,609,205,78,865,833,7,735,796,752,6.83
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,056/10-R PC,NO,CHAK NO 056/10-R,0000358,307,175,112,20,294,283,0,307,297,291,6.61
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,056/10-R PC,NO,CHAK NO 057/10-R,0000360,402,328,60,14,396,391,7,346,382,384,6.93
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,056/10-R PC,NO,CHAK NO 098-A/10-R,0000248,183,106,33,44,175,159,0,82,117,77,6.99
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,095/10-R PC,YES,095/10-R PC,NA,1098,759,250,89,979,1017,3,972,930,807,6.07
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,095/10-R PC,NO,CHAK NO 095/10-R,0000268,594,418,161,15,555,566,3,570,529,401,6.31
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,095/10-R PC,NO,CHAK NO 096/10-R,0000252,504,341,89,74,424,451,0,402,401,406,5.78
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,102/10-R PC,YES,102/10-R PC,NA,1469,1150,130,189,1359,1401,5,816,1234,1279,5.92
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,102/10-R PC,NO,CHAK NO 099/10-R,0000357,139,121,4,14,132,134,1,64,113,124,6.81
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,102/10-R PC,NO,CHAK NO 100/10-R,0000356,434,306,52,76,387,401,2,79,315,340,5.75
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,102/10-R PC,NO,CHAK NO 101/10-R,0000353,216,119,33,64,172,189,0,92,144,147,6.38
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,102/10-R PC,NO,CHAK NO 102/10-R,0000271,680,604,41,35,668,677,2,581,662,668,5.7
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,103/10-R PC,YES,103/10-R PC,NA,1857,1551,195,111,1792,1727,7,810,1672,1669,6.84
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,103/10-R PC,NO,CHAK NO 097/10-R,0000250,383,310,43,30,364,317,2,227,323,328,6.65
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,103/10-R PC,NO,CHAK NO 098/10-R,0000249,302,254,35,13,297,285,0,175,276,291,7.4
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,103/10-R PC,NO,CHAK NO 103/10-R,0000270,652,570,62,20,639,643,4,344,618,613,7.19
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,103/10-R PC,NO,CHAK NO 104/10-R,0000272,520,417,55,48,492,482,1,64,455,437,6.21
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,105/10-R PC,YES,105/10-R PC,NA,1165,1007,83,75,1046,1131,5,491,906,1033,6.11
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,105/10-R PC,NO,CHAK NO 105/10-R,0000274,556,534,11,11,541,554,1,351,550,551,6.18
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,105/10-R PC,NO,CHAK NO 159-A/10-R,0000276,208,160,25,23,141,201,0,26,48,159,5.31
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,105/10-R PC,NO,CHAK NO 159/10-R,0000275,401,313,47,41,364,376,4,114,308,323,6.44
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,107/10-R PC,YES,107/10-R PC,NA,1465,1119,174,172,1367,1444,4,574,1319,1344,6.33
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN QH,107/10-R PC,NO,CHAK NO 106/10-R,0000273,803,680,62,61,790,796,3,392,723,730,6.84
