province_name,district_code,district_name,area_name,area_type,gender,mother_tongue,count
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,ALL SEXES,TOTAL,2920233
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,ALL SEXES,URDU,188936
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,ALL SEXES,PUNJABI,2143735
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,ALL SEXES,SINDHI,805
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,ALL SEXES,PUSHTO,33908
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,ALL SEXES,BALOCHI,992
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,ALL SEXES,KASHMIRI,223
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,ALL SEXES,SARAIKI,541818
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,ALL SEXES,HINDKO,1291
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,ALL SEXES,BRAHVI,523
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,ALL SEXES,OTHER,8002
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,MALE,TOTAL,1482668
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,MALE,URDU,95847
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,MALE,PUNJABI,1087200
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,MALE,SINDHI,512
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,MALE,PUSHTO,16890
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,MALE,BALOCHI,461
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,MALE,KASHMIRI,115
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,MALE,SARAIKI,276814
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,MALE,HINDKO,674
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,MALE,BRAHVI,286
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,MALE,OTHER,3869
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,FEMALE,TOTAL,1437272
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,FEMALE,URDU,93065
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,FEMALE,PUNJABI,1056321
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,FEMALE,SINDHI,291
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,FEMALE,PUSHTO,17016
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,FEMALE,BALOCHI,531
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,FEMALE,KASHMIRI,108
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,FEMALE,SARAIKI,264955
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,FEMALE,HINDKO,617
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,FEMALE,BRAHVI,236
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,FEMALE,OTHER,4132
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,TRANSGENDER,TOTAL,293
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,TRANSGENDER,URDU,24
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,TRANSGENDER,PUNJABI,214
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,TRANSGENDER,SINDHI,2
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,TRANSGENDER,PUSHTO,2
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,TRANSGENDER,BALOCHI,0
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,TRANSGENDER,KASHMIRI,0
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,TRANSGENDER,SARAIKI,49
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,TRANSGENDER,HINDKO,0
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,TRANSGENDER,BRAHVI,1
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,TRANSGENDER,OTHER,1
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,ALL SEXES,TOTAL,2333801
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,ALL SEXES,URDU,71179
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,ALL SEXES,PUNJABI,1741175
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,ALL SEXES,SINDHI,540
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,ALL SEXES,PUSHTO,30520
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,ALL SEXES,BALOCHI,596
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,ALL SEXES,KASHMIRI,171
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,ALL SEXES,SARAIKI,481496
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,ALL SEXES,HINDKO,940
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,ALL SEXES,BRAHVI,405
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,ALL SEXES,OTHER,6779
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,MALE,TOTAL,1185319
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,MALE,URDU,35965
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,MALE,PUNJABI,883538
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,MALE,SINDHI,318
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,MALE,PUSHTO,15120
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,MALE,BALOCHI,279
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,MALE,KASHMIRI,89
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,MALE,SARAIKI,245989
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,MALE,HINDKO,494
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,MALE,BRAHVI,229
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,MALE,OTHER,3298
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,FEMALE,TOTAL,1148276
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,FEMALE,URDU,35207
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,FEMALE,PUNJABI,857478
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,FEMALE,SINDHI,221
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,FEMALE,PUSHTO,15398
