province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL TEHSIL,KHANEWAL MC,"200,000 - 499,999",133986,3.33,5.94,ALL SEXES,249916
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL TEHSIL,KHANEWAL MC,"200,000 - 499,999",133986,3.33,5.94,MALE,127398
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL TEHSIL,KHANEWAL MC,"200,000 - 499,999",133986,3.33,5.94,FEMALE,122481
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL TEHSIL,KHANEWAL MC,"200,000 - 499,999",133986,3.33,5.94,TRANSGENDER,37
PUNJAB,072,KHANEWAL DISTRICT,MIAN CHANNU TEHSIL,MIAN CHANNU MC,"50,000 - 99,999",64859,1.75,6.22,ALL SEXES,90157
PUNJAB,072,KHANEWAL DISTRICT,MIAN CHANNU TEHSIL,MIAN CHANNU MC,"50,000 - 99,999",64859,1.75,6.22,MALE,45093
PUNJAB,072,KHANEWAL DISTRICT,MIAN CHANNU TEHSIL,MIAN CHANNU MC,"50,000 - 99,999",64859,1.75,6.22,FEMALE,45038
PUNJAB,072,KHANEWAL DISTRICT,MIAN CHANNU TEHSIL,MIAN CHANNU MC,"50,000 - 99,999",64859,1.75,6.22,TRANSGENDER,26
PUNJAB,072,KHANEWAL DISTRICT,KABIRWALA TEHSIL,KABIRWALA MC,"50,000 - 99,999",47455,2.43,6.48,ALL SEXES,74904
PUNJAB,072,KHANEWAL DISTRICT,KABIRWALA TEHSIL,KABIRWALA MC,"50,000 - 99,999",47455,2.43,6.48,MALE,38012
PUNJAB,072,KHANEWAL DISTRICT,KABIRWALA TEHSIL,KABIRWALA MC,"50,000 - 99,999",47455,2.43,6.48,FEMALE,36889
PUNJAB,072,KHANEWAL DISTRICT,KABIRWALA TEHSIL,KABIRWALA MC,"50,000 - 99,999",47455,2.43,6.48,TRANSGENDER,3
PUNJAB,072,KHANEWAL DISTRICT,KABIRWALA TEHSIL,ABDUL HAKIM MC,"50,000 - 99,999",38090,2.14,6.08,ALL SEXES,56996
PUNJAB,072,KHANEWAL DISTRICT,KABIRWALA TEHSIL,ABDUL HAKIM MC,"50,000 - 99,999",38090,2.14,6.08,MALE,28815
PUNJAB,072,KHANEWAL DISTRICT,KABIRWALA TEHSIL,ABDUL HAKIM MC,"50,000 - 99,999",38090,2.14,6.08,FEMALE,28168
PUNJAB,072,KHANEWAL DISTRICT,KABIRWALA TEHSIL,ABDUL HAKIM MC,"50,000 - 99,999",38090,2.14,6.08,TRANSGENDER,13
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN MC,"25,000 - 49,999",24871,3,6.18,ALL SEXES,43646
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN MC,"25,000 - 49,999",24871,3,6.18,MALE,21864
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN MC,"25,000 - 49,999",24871,3,6.18,FEMALE,21779
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,JAHANIAN MC,"25,000 - 49,999",24871,3,6.18,TRANSGENDER,3
PUNJAB,072,KHANEWAL DISTRICT,MIAN CHANNU TEHSIL,TULAMBA MC,"25,000 - 49,999",24120,1.49,6.66,ALL SEXES,31938
PUNJAB,072,KHANEWAL DISTRICT,MIAN CHANNU TEHSIL,TULAMBA MC,"25,000 - 49,999",24120,1.49,6.66,MALE,16384
PUNJAB,072,KHANEWAL DISTRICT,MIAN CHANNU TEHSIL,TULAMBA MC,"25,000 - 49,999",24120,1.49,6.66,FEMALE,15552
PUNJAB,072,KHANEWAL DISTRICT,MIAN CHANNU TEHSIL,TULAMBA MC,"25,000 - 49,999",24120,1.49,6.66,TRANSGENDER,2
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL TEHSIL,MAKHDOOM PUR PAHORAN TC,"10,000 - 24,999",17613,0.97,6.32,ALL SEXES,21181
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL TEHSIL,MAKHDOOM PUR PAHORAN TC,"10,000 - 24,999",17613,0.97,6.32,MALE,10882
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL TEHSIL,MAKHDOOM PUR PAHORAN TC,"10,000 - 24,999",17613,0.97,6.32,FEMALE,10296
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL TEHSIL,MAKHDOOM PUR PAHORAN TC,"10,000 - 24,999",17613,0.97,6.32,TRANSGENDER,3
PUNJAB,072,KHANEWAL DISTRICT,KABIRWALA TEHSIL,SARAI SIDHU TC,"10,000 - 24,999",13267,1.52,6.67,ALL SEXES,17694
PUNJAB,072,KHANEWAL DISTRICT,KABIRWALA TEHSIL,SARAI SIDHU TC,"10,000 - 24,999",13267,1.52,6.67,MALE,8901
PUNJAB,072,KHANEWAL DISTRICT,KABIRWALA TEHSIL,SARAI SIDHU TC,"10,000 - 24,999",13267,1.52,6.67,FEMALE,8793
PUNJAB,072,KHANEWAL DISTRICT,KABIRWALA TEHSIL,SARAI SIDHU TC,"10,000 - 24,999",13267,1.52,6.67,TRANSGENDER,0
