province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OWNED,54969,79.89,WALL,BAKED BRICKS/BLOCKS/STONES,43999,63.95,37332
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OWNED,54969,79.89,WALL,UNBAKED BRICKS/MUD,22267,32.36,16123
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OWNED,54969,79.89,WALL,WOOD/BAMBOO,1645,2.39,953
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OWNED,54969,79.89,WALL,OTHERS,896,1.3,561
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OWNED,54969,79.89,ROOF,RCC/RBC,17083,24.83,15595
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OWNED,54969,79.89,ROOF,CEMENT/IRON SHEETS,33162,48.2,28970
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OWNED,54969,79.89,ROOF,GARDER/T.IRON,1146,1.67,728
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OWNED,54969,79.89,ROOF,WOOD/BAMBOO,13817,20.08,7923
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OWNED,54969,79.89,ROOF,OTHERS,3599,5.23,1753
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,RENTED,3625,5.27,WALL,BAKED BRICKS/BLOCKS/STONES,43999,63.95,2144
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,RENTED,3625,5.27,WALL,UNBAKED BRICKS/MUD,22267,32.36,1325
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,RENTED,3625,5.27,WALL,WOOD/BAMBOO,1645,2.39,43
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,RENTED,3625,5.27,WALL,OTHERS,896,1.3,113
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,RENTED,3625,5.27,ROOF,RCC/RBC,17083,24.83,670
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,RENTED,3625,5.27,ROOF,CEMENT/IRON SHEETS,33162,48.2,854
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,RENTED,3625,5.27,ROOF,GARDER/T.IRON,1146,1.67,54
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,RENTED,3625,5.27,ROOF,WOOD/BAMBOO,13817,20.08,1468
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,RENTED,3625,5.27,ROOF,OTHERS,3599,5.23,579
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,RENT FREE,10213,14.84,WALL,BAKED BRICKS/BLOCKS/STONES,43999,63.95,4523
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,RENT FREE,10213,14.84,WALL,UNBAKED BRICKS/MUD,22267,32.36,4819
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,RENT FREE,10213,14.84,WALL,WOOD/BAMBOO,1645,2.39,649
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,RENT FREE,10213,14.84,WALL,OTHERS,896,1.3,222
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,RENT FREE,10213,14.84,ROOF,RCC/RBC,17083,24.83,818
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,RENT FREE,10213,14.84,ROOF,CEMENT/IRON SHEETS,33162,48.2,3338
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,RENT FREE,10213,14.84,ROOF,GARDER/T.IRON,1146,1.67,364
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,RENT FREE,10213,14.84,ROOF,WOOD/BAMBOO,13817,20.08,4426
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,RENT FREE,10213,14.84,ROOF,OTHERS,3599,5.23,1267
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,OWNED,54969,79.89,WALL,BAKED BRICKS/BLOCKS/STONES,43999,63.95,37332
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,OWNED,54969,79.89,WALL,UNBAKED BRICKS/MUD,22267,32.36,16123
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,OWNED,54969,79.89,WALL,WOOD/BAMBOO,1645,2.39,953
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,OWNED,54969,79.89,WALL,OTHERS,896,1.3,561
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,OWNED,54969,79.89,ROOF,RCC/RBC,17083,24.83,15595
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,OWNED,54969,79.89,ROOF,CEMENT/IRON SHEETS,33162,48.2,28970
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,OWNED,54969,79.89,ROOF,GARDER/T.IRON,1146,1.67,728
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,OWNED,54969,79.89,ROOF,WOOD/BAMBOO,13817,20.08,7923
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,OWNED,54969,79.89,ROOF,OTHERS,3599,5.23,1753
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,WALL,BAKED BRICKS/BLOCKS/STONES,43999,63.95,2144
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,WALL,UNBAKED BRICKS/MUD,22267,32.36,1325
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,WALL,WOOD/BAMBOO,1645,2.39,43
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,WALL,OTHERS,896,1.3,113
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,ROOF,RCC/RBC,17083,24.83,670
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,ROOF,CEMENT/IRON SHEETS,33162,48.2,854
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,ROOF,GARDER/T.IRON,1146,1.67,54
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,ROOF,WOOD/BAMBOO,13817,20.08,1468
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENTED,3625,5.27,ROOF,OTHERS,3599,5.23,579
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,WALL,BAKED BRICKS/BLOCKS/STONES,43999,63.95,4523
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,WALL,UNBAKED BRICKS/MUD,22267,32.36,4819
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,WALL,WOOD/BAMBOO,1645,2.39,649
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,WALL,OTHERS,896,1.3,222
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,ROOF,RCC/RBC,17083,24.83,818
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,ROOF,CEMENT/IRON SHEETS,33162,48.2,3338
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,ROOF,GARDER/T.IRON,1146,1.67,364
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RENT FREE,10213,14.84,ROOF,WOOD/BAMBOO,13817,20.08,4426
