province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,15595,28.37,BAKED BRICKS/BLOCKS/STONES,1100,2,501
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,15595,28.37,UNBAKED BRICKS/MUD,261,0.47,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,15595,28.37,WOOD/BAMBOO,19,0.03,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,15595,28.37,OTHERS,18,0.03,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,15595,28.37,BAKED BRICKS/BLOCKS/STONES,2774,5.05,1440
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,15595,28.37,UNBAKED BRICKS/MUD,1429,2.6,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,15595,28.37,WOOD/BAMBOO,134,0.24,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,15595,28.37,OTHERS,32,0.06,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,15595,28.37,BAKED BRICKS/BLOCKS/STONES,19415,35.32,7007
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,15595,28.37,UNBAKED BRICKS/MUD,9674,17.6,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,15595,28.37,WOOD/BAMBOO,450,0.82,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,15595,28.37,OTHERS,277,0.5,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,15595,28.37,BAKED BRICKS/BLOCKS/STONES,13764,25.04,6571
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,15595,28.37,UNBAKED BRICKS/MUD,4638,8.44,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,15595,28.37,WOOD/BAMBOO,337,0.61,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,15595,28.37,OTHERS,217,0.39,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,15595,28.37,BAKED BRICKS/BLOCKS/STONES,279,0.51,76
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,15595,28.37,UNBAKED BRICKS/MUD,121,0.22,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,15595,28.37,WOOD/BAMBOO,13,0.02,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OVER 50 YEARS,RCC/RBC,15595,28.37,OTHERS,17,0.03,0
