province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OWNED,54969,79.89,KITCHEN,SEPARATE,45380,65.95,37319
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OWNED,54969,79.89,KITCHEN,SHARED,14777,21.48,11875
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OWNED,54969,79.89,KITCHEN,NONE,8650,12.57,5775
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OWNED,54969,79.89,BATH,SEPARATE,47748,69.39,38980
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OWNED,54969,79.89,BATH,SHARED,12952,18.82,10336
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OWNED,54969,79.89,BATH,NONE,8107,11.78,5653
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OWNED,54969,79.89,LATRINE,SEWER,5928,8.62,5069
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OWNED,54969,79.89,LATRINE,SEPTIC TANK,11004,15.99,9656
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OWNED,54969,79.89,LATRINE,OPEN DRAIN,8691,12.63,6833
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OWNED,54969,79.89,LATRINE,PIT WITH SLAB,23401,34.01,20074
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OWNED,54969,79.89,LATRINE,OTHER,2464,3.58,1912
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,OWNED,54969,79.89,LATRINE,NONE,17319,25.17,11425
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,RENTED,3625,5.27,KITCHEN,SEPARATE,45380,65.95,2075
