province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,UNDER CONSTRUCTION,1398,2.54,WALL,BAKED BRICKS/BLOCKS/STONES,37332,67.91,1100
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,UNDER CONSTRUCTION,1398,2.54,WALL,UNBAKED BRICKS/MUD,16123,29.33,261
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,UNDER CONSTRUCTION,1398,2.54,WALL,WOOD/BAMBOO,953,1.73,19
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,UNDER CONSTRUCTION,1398,2.54,WALL,OTHERS,561,1.02,18
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,UNDER CONSTRUCTION,1398,2.54,ROOF,RCC/RBC,15595,28.37,501
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,UNDER CONSTRUCTION,1398,2.54,ROOF,CEMENT/IRON SHEETS,28970,52.7,715
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,UNDER CONSTRUCTION,1398,2.54,ROOF,GARDER/T.IRON,728,1.32,28
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,UNDER CONSTRUCTION,1398,2.54,ROOF,WOOD/BAMBOO,7923,14.41,115
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,UNDER CONSTRUCTION,1398,2.54,ROOF,OTHERS,1753,3.19,39
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,LESS THAN 5 YEARS,4369,7.95,WALL,BAKED BRICKS/BLOCKS/STONES,37332,67.91,2774
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,LESS THAN 5 YEARS,4369,7.95,WALL,UNBAKED BRICKS/MUD,16123,29.33,1429
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,LESS THAN 5 YEARS,4369,7.95,WALL,WOOD/BAMBOO,953,1.73,134
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,LESS THAN 5 YEARS,4369,7.95,WALL,OTHERS,561,1.02,32
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,LESS THAN 5 YEARS,4369,7.95,ROOF,RCC/RBC,15595,28.37,1440
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,LESS THAN 5 YEARS,4369,7.95,ROOF,CEMENT/IRON SHEETS,28970,52.7,2215
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,LESS THAN 5 YEARS,4369,7.95,ROOF,GARDER/T.IRON,728,1.32,73
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,LESS THAN 5 YEARS,4369,7.95,ROOF,WOOD/BAMBOO,7923,14.41,439
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,LESS THAN 5 YEARS,4369,7.95,ROOF,OTHERS,1753,3.19,202
