province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_00_04,age_below_1,age_01,age_02,age_03,age_04,group_05_09,age_05,age_06,age_07,age_08,age_09,group_10_14,age_10,age_11,age_12,age_13,age_14,group_15_19,age_15,age_16,age_17,age_18,age_19,group_20_24,age_20,age_21,age_22,age_23,age_24,group_25_29,age_25,age_26,age_27,age_28,age_29,group_30_34,age_30,age_31,age_32,age_33,age_34,group_35_39,age_35,age_36,age_37,age_38,age_39,group_40_44,age_40,age_41,age_42,age_43,age_44,group_45_49,age_45,age_46,age_47,age_48,age_49,group_50_54,age_50,age_51,age_52,age_53,age_54,group_55_59,age_55,age_56,age_57,age_58,age_59,group_60_64,age_60,age_61,age_62,age_63,age_64,group_65_69,age_65,age_66,age_67,age_68,age_69,group_70_74,age_70,age_71,age_72,age_73,age_74,group_75_and_up
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,ALL SEXES,476749,78239,14226,14210,16399,16044,17360,82638,15912,16907,16446,17734,15639,66145,15425,13423,13762,12096,11439,49578,11129,10055,9217,9836,9341,38314,9288,8296,7412,6711,6607,32311,6892,7019,5829,6070,6501,27734,5840,7030,5197,4969,4698,21995,3979,5530,4419,4156,3911,18110,3511,4598,3375,3380,3246,14528,2449,3660,2797,2828,2794,11946,2370,2983,2162,2394,2037,8051,1564,1941,1513,1481,1552,8334,1504,2093,1601,1624,1512,6781,1121,1885,1443,1256,1076,5303,993,1587,1142,876,705,6742
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,MALE,238402,40004,7360,7266,8500,8078,8800,42979,8249,8782,8604,9301,8043,34676,7924,7077,7323,6445,5907,25396,5801,5262,4643,4807,4883,18716,4372,4061,3595,3387,3301,14570,3085,3268,2644,2651,2922,12590,2649,3091,2396,2270,2184,9877,1694,2403,1959,1980,1841,8233,1511,1962,1521,1630,1609,6952,1161,1533,1331,1478,1449,6166,1075,1456,1164,1317,1154,4143,776,946,807,798,816,4098,676,987,836,829,770,3485,520,949,739,714,563,2808,475,810,639,497,387,3709
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,FEMALE,238312,38235,6866,6944,7899,7966,8560,39659,7663,8125,7842,8433,7596,31469,7501,6346,6439,5651,5532,24179,5328,4793,4572,5028,4458,19593,4916,4234,3817,3323,3303,17736,3804,3751,3184,3418,3579,15142,3189,3939,2801,2699,2514,12113,2283,3126,2460,2174,2070,9872,1997,2636,1853,1749,1637,7576,1288,2127,1466,1350,1345,5780,1295,1527,998,1077,883,3908,788,995,706,683,736,4231,825,1105,765,794,742,3294,600,936,703,542,513,2493,517,777,503,378,318,3032
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,TRANSGENDER,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,5,0,1,0,1,3,5,3,0,1,1,0,2,2,0,0,0,0,5,2,1,0,2,0,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,1,0,2,1,0,1,0,0,2,1,0,0,1,0,1
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,ALL SEXES,476749,78239,14226,14210,16399,16044,17360,82638,15912,16907,16446,17734,15639,66145,15425,13423,13762,12096,11439,49578,11129,10055,9217,9836,9341,38314,9288,8296,7412,6711,6607,32311,6892,7019,5829,6070,6501,27734,5840,7030,5197,4969,4698,21995,3979,5530,4419,4156,3911,18110,3511,4598,3375,3380,3246,14528,2449,3660,2797,2828,2794,11946,2370,2983,2162,2394,2037,8051,1564,1941,1513,1481,1552,8334,1504,2093,1601,1624,1512,6781,1121,1885,1443,1256,1076,5303,993,1587,1142,876,705,6742
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,MALE,238402,40004,7360,7266,8500,8078,8800,42979,8249,8782,8604,9301,8043,34676,7924,7077,7323,6445,5907,25396,5801,5262,4643,4807,4883,18716,4372,4061,3595,3387,3301,14570,3085,3268,2644,2651,2922,12590,2649,3091,2396,2270,2184,9877,1694,2403,1959,1980,1841,8233,1511,1962,1521,1630,1609,6952,1161,1533,1331,1478,1449,6166,1075,1456,1164,1317,1154,4143,776,946,807,798,816,4098,676,987,836,829,770,3485,520,949,739,714,563,2808,475,810,639,497,387,3709
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,FEMALE,238312,38235,6866,6944,7899,7966,8560,39659,7663,8125,7842,8433,7596,31469,7501,6346,6439,5651,5532,24179,5328,4793,4572,5028,4458,19593,4916,4234,3817,3323,3303,17736,3804,3751,3184,3418,3579,15142,3189,3939,2801,2699,2514,12113,2283,3126,2460,2174,2070,9872,1997,2636,1853,1749,1637,7576,1288,2127,1466,1350,1345,5780,1295,1527,998,1077,883,3908,788,995,706,683,736,4231,825,1105,765,794,742,3294,600,936,703,542,513,2493,517,777,503,378,318,3032
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,TRANSGENDER,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,5,0,1,0,1,3,5,3,0,1,1,0,2,2,0,0,0,0,5,2,1,0,2,0,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,1,0,2,1,0,1,0,0,2,1,0,0,1,0,1
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,ALL SEXES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,MALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
