province_name,district_code,district_name,area_name,area_type,information_source,count
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,65531
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,RADIO,5289
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,TV,5571
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,NEWSPAPER,4882
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,MOBILE,873
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,TOTAL,COMPUTER/INTERNET,65235
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,65531
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,RADIO,5289
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,TV,5571
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,NEWSPAPER,4882
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,MOBILE,873
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,RURAL,COMPUTER/INTERNET,65235
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,RADIO,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,TV,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,NEWSPAPER,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,MOBILE,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,BATAGRAM DISTRICT,URBAN,COMPUTER/INTERNET,0
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,ALLAI TEHSIL,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,24809
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,ALLAI TEHSIL,TOTAL,RADIO,2513
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,ALLAI TEHSIL,TOTAL,TV,1202
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,ALLAI TEHSIL,TOTAL,NEWSPAPER,2116
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,ALLAI TEHSIL,TOTAL,MOBILE,609
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,ALLAI TEHSIL,TOTAL,COMPUTER/INTERNET,24600
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,ALLAI TEHSIL,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,24809
KHYBER PAKTUNKHWA,006,BATAGRAM DISTRICT,ALLAI TEHSIL,RURAL,RADIO,2513
