province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,1,6696,2.71,169300,68.47,4392
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,1,52449,21.21,169300,68.47,36471
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,5-10 YEARS,1,95120,38.47,169300,68.47,66989
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,11-50 YEARS,1,84837,34.31,169300,68.47,56128
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,OVER 50 YEARS,1,8145,3.29,169300,68.47,5320
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,2,6696,2.71,52683,21.31,1418
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,2,52449,21.21,52683,21.31,11015
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,5-10 YEARS,2,95120,38.47,52683,21.31,19695
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,11-50 YEARS,2,84837,34.31,52683,21.31,18672
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,OVER 50 YEARS,2,8145,3.29,52683,21.31,1883
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,3,6696,2.71,13582,5.49,503
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,3,52449,21.21,13582,5.49,2765
