province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,facility,source,total_by_facility,percent_by_facility,count
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,6696,2.71,KITCHEN,SEPARATE,106626,43.13,2910
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,6696,2.71,KITCHEN,SHARED,71255,28.82,2114
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,6696,2.71,KITCHEN,NONE,69366,28.06,1672
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,6696,2.71,BATH,SEPARATE,100864,40.79,2820
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,6696,2.71,BATH,SHARED,73504,29.73,2164
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,6696,2.71,BATH,NONE,72879,29.48,1712
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,6696,2.71,LATRINE,SEWER,53003,21.44,1663
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,6696,2.71,LATRINE,SEPTIC TANK,15042,6.08,432
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,6696,2.71,LATRINE,OPEN DRAIN,47583,19.25,1202
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,6696,2.71,LATRINE,PIT WITH SLAB,58876,23.81,1352
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,6696,2.71,LATRINE,OTHER,19442,7.86,536
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,6696,2.71,LATRINE,NONE,53301,21.56,1511
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,52449,21.21,KITCHEN,SEPARATE,106626,43.13,22680
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,52449,21.21,KITCHEN,SHARED,71255,28.82,13876
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,52449,21.21,KITCHEN,NONE,69366,28.06,15893
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,52449,21.21,BATH,SEPARATE,100864,40.79,20732
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,52449,21.21,BATH,SHARED,73504,29.73,14710
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,52449,21.21,BATH,NONE,72879,29.48,17007
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,52449,21.21,LATRINE,SEWER,53003,21.44,9362
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,52449,21.21,LATRINE,SEPTIC TANK,15042,6.08,3695
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,52449,21.21,LATRINE,OPEN DRAIN,47583,19.25,9525
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,52449,21.21,LATRINE,PIT WITH SLAB,58876,23.81,13031
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,52449,21.21,LATRINE,OTHER,19442,7.86,3779
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,52449,21.21,LATRINE,NONE,53301,21.56,13057
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,5-10 YEARS,95120,38.47,KITCHEN,SEPARATE,106626,43.13,40034
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,5-10 YEARS,95120,38.47,KITCHEN,SHARED,71255,28.82,27821
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,5-10 YEARS,95120,38.47,KITCHEN,NONE,69366,28.06,27265
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,5-10 YEARS,95120,38.47,BATH,SEPARATE,100864,40.79,37328
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,5-10 YEARS,95120,38.47,BATH,SHARED,73504,29.73,28635
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,5-10 YEARS,95120,38.47,BATH,NONE,72879,29.48,29157
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,5-10 YEARS,95120,38.47,LATRINE,SEWER,53003,21.44,15862
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,5-10 YEARS,95120,38.47,LATRINE,SEPTIC TANK,15042,6.08,6003
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,5-10 YEARS,95120,38.47,LATRINE,OPEN DRAIN,47583,19.25,18494
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,5-10 YEARS,95120,38.47,LATRINE,PIT WITH SLAB,58876,23.81,24947
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,5-10 YEARS,95120,38.47,LATRINE,OTHER,19442,7.86,8676
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,SHAHEED BENAZIRABAD DISTRICT,TOTAL,5-10 YEARS,95120,38.47,LATRINE,NONE,53301,21.56,21138
