province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,NA,NA,NA,YES,SHAHEED BENAZIRABAD DISTRICT,NA,209788,62164,32408,115216,180242,169135,25010,129290,122904,124617,5.29
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,DAUR TALUKA,NA,NA,YES,DAUR TALUKA,NA,69054,16059,8420,44575,54639,53470,2371,42175,36909,34933,5.52
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,DAUR TALUKA,DAUR STC,NA,YES,DAUR STC,NA,28196,7351,3335,17510,24099,23511,1180,17659,16952,15295,5.51
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,DAUR TALUKA,DAUR STC,ABUL HASSAN TC,YES,ABUL HASSAN TC,NA,2055,773,161,1121,1883,1715,132,1843,1826,1384,5.87
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,DAUR TALUKA,DAUR STC,ABUL HASSAN TC,NO,068 NASRAT,0000000,623,252,63,308,512,468,129,522,534,522,5.58
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,DAUR TALUKA,DAUR STC,ABUL HASSAN TC,NO,069 NASRAT,0000000,417,75,56,286,388,384,0,397,391,175,7.57
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,DAUR TALUKA,DAUR STC,ABUL HASSAN TC,NO,071 NASRAT,0000000,661,297,41,323,643,523,1,649,650,449,5.33
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,DAUR TALUKA,DAUR STC,ABUL HASSAN TC,NO,072/A NASRAT,0000000,354,149,1,204,340,340,2,275,251,238,5.37
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,DAUR TALUKA,DAUR STC,AMIRJI TC,YES,AMIRJI TC,NA,2278,459,407,1412,2222,1517,23,847,1216,1127,5.67
SINDH,103,SHAHEED BENAZIRABAD DISTRICT,DAUR TALUKA,DAUR STC,AMIRJI TC,NO,007 NASRAT,0000000,381,154,74,153,381,356,0,12,381,381,4.8
