province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,UNDER CONSTRUCTION,3452,2.07,WALL,BAKED BRICKS/BLOCKS/STONES,161247,96.65,3116
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,UNDER CONSTRUCTION,3452,2.07,WALL,UNBAKED BRICKS/MUD,2848,1.71,176
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,UNDER CONSTRUCTION,3452,2.07,WALL,WOOD/BAMBOO,554,0.33,41
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,UNDER CONSTRUCTION,3452,2.07,WALL,OTHERS,2188,1.31,119
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,UNDER CONSTRUCTION,3452,2.07,ROOF,RCC/RBC,136594,81.87,2485
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,UNDER CONSTRUCTION,3452,2.07,ROOF,CEMENT/IRON SHEETS,7843,4.7,308
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,UNDER CONSTRUCTION,3452,2.07,ROOF,GARDER/T.IRON,17359,10.4,436
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,UNDER CONSTRUCTION,3452,2.07,ROOF,WOOD/BAMBOO,2563,1.54,92
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,UNDER CONSTRUCTION,3452,2.07,ROOF,OTHERS,2478,1.49,131
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,LESS THAN 5 YEARS,35594,21.33,WALL,BAKED BRICKS/BLOCKS/STONES,161247,96.65,34231
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,LESS THAN 5 YEARS,35594,21.33,WALL,UNBAKED BRICKS/MUD,2848,1.71,631
