province_name,district_code,district_name,area_name,area_type,gender,count
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,ALL SEXES,166837
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,MALE,150820
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,FEMALE,16014
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,TRANSGENDER,3
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,RURAL,ALL SEXES,97138
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,RURAL,MALE,88658
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,RURAL,FEMALE,8479
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,RURAL,TRANSGENDER,1
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,URBAN,ALL SEXES,69699
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,URBAN,MALE,62162
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,URBAN,FEMALE,7535
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,URBAN,TRANSGENDER,2
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD TEHSIL,TOTAL,ALL SEXES,166837
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD TEHSIL,TOTAL,MALE,150820
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD TEHSIL,TOTAL,FEMALE,16014
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD TEHSIL,TOTAL,TRANSGENDER,3
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD TEHSIL,RURAL,ALL SEXES,97138
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD TEHSIL,RURAL,MALE,88658
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD TEHSIL,RURAL,FEMALE,8479
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD TEHSIL,RURAL,TRANSGENDER,1
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD TEHSIL,URBAN,ALL SEXES,69699
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD TEHSIL,URBAN,MALE,62162
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD TEHSIL,URBAN,FEMALE,7535
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD TEHSIL,URBAN,TRANSGENDER,2
