province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,NA,NA,NA,YES,ISLAMABAD DISTRICT,167695,157677,4433,5585,120459,161344,120572,160086,162448,162375,5.78
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,ISLAMABAD TEHSIL,NA,NA,YES,ISLAMABAD TEHSIL,167695,157677,4433,5585,120459,161344,120572,160086,162448,162375,5.78
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,ISLAMABAD TEHSIL,ISLAMABAD METROPOLITAN CORPORATION,NA,YES,ISLAMABAD METROPOLITAN CORPORATION,167695,157677,4433,5585,120459,161344,120572,160086,162448,162375,5.78
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,ISLAMABAD TEHSIL,ISLAMABAD METROPOLITAN CORPORATION,CHARGE NO 03,YES,CHARGE NO 03,51198,47806,1218,2174,32810,49458,33057,48668,49259,48922,6.17
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,ISLAMABAD TEHSIL,ISLAMABAD METROPOLITAN CORPORATION,CHARGE NO 03,NO,CIRCLE NO 01,4069,4025,13,31,2218,4052,3601,4029,4022,4035,4.72
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,ISLAMABAD TEHSIL,ISLAMABAD METROPOLITAN CORPORATION,CHARGE NO 03,NO,CIRCLE NO 02,3943,3851,18,74,1807,3877,3814,3865,3893,3900,4.9
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,ISLAMABAD TEHSIL,ISLAMABAD METROPOLITAN CORPORATION,CHARGE NO 03,NO,CIRCLE NO 03,7769,6557,260,952,4378,6777,1728,6813,7251,6764,5.92
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,ISLAMABAD TEHSIL,ISLAMABAD METROPOLITAN CORPORATION,CHARGE NO 03,NO,CIRCLE NO 04,18357,17638,323,396,13411,18088,13201,17866,17991,17768,6.2
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,ISLAMABAD TEHSIL,ISLAMABAD METROPOLITAN CORPORATION,CHARGE NO 03,NO,CIRCLE NO 05,1340,1259,42,39,915,1295,9,1155,1148,1158,6.42
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,ISLAMABAD TEHSIL,ISLAMABAD METROPOLITAN CORPORATION,CHARGE NO 03,NO,CIRCLE NO 06,8725,7861,350,514,5917,8493,5727,8124,8347,8392,7.32
