province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,OWNED,166837,50.23,WALL,BAKED BRICKS/BLOCKS/STONES,318620,95.93,161247
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,OWNED,166837,50.23,WALL,UNBAKED BRICKS/MUD,6131,1.85,2848
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,OWNED,166837,50.23,WALL,WOOD/BAMBOO,2116,0.64,554
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,OWNED,166837,50.23,WALL,OTHERS,5278,1.59,2188
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,OWNED,166837,50.23,ROOF,RCC/RBC,276434,83.23,136594
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,OWNED,166837,50.23,ROOF,CEMENT/IRON SHEETS,15346,4.62,7843
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,OWNED,166837,50.23,ROOF,GARDER/T.IRON,27917,8.41,17359
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,OWNED,166837,50.23,ROOF,WOOD/BAMBOO,6956,2.09,2563
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,OWNED,166837,50.23,ROOF,OTHERS,5492,1.65,2478
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,RENTED,143875,43.32,WALL,BAKED BRICKS/BLOCKS/STONES,318620,95.93,139115
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,RENTED,143875,43.32,WALL,UNBAKED BRICKS/MUD,6131,1.85,1905
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,RENTED,143875,43.32,WALL,WOOD/BAMBOO,2116,0.64,658
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,RENTED,143875,43.32,WALL,OTHERS,5278,1.59,2197
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,RENTED,143875,43.32,ROOF,RCC/RBC,276434,83.23,125861
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,RENTED,143875,43.32,ROOF,CEMENT/IRON SHEETS,15346,4.62,5081
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,RENTED,143875,43.32,ROOF,GARDER/T.IRON,27917,8.41,8693
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,RENTED,143875,43.32,ROOF,WOOD/BAMBOO,6956,2.09,1860
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,RENTED,143875,43.32,ROOF,OTHERS,5492,1.65,2380
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,RENT FREE,21433,6.45,WALL,BAKED BRICKS/BLOCKS/STONES,318620,95.93,18258
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,RENT FREE,21433,6.45,WALL,UNBAKED BRICKS/MUD,6131,1.85,1378
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,RENT FREE,21433,6.45,WALL,WOOD/BAMBOO,2116,0.64,904
