province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,NA,NA,NA,YES,ISLAMABAD DISTRICT,1009003,535605,473242,156,81.14,85.95,75.63,58.33,114414,85314,37,115536,84228,26,97786,79735,12,953208,55795,782274,617084,61260,254698,571330
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,ISLAMABAD TEHSIL,NA,NA,YES,ISLAMABAD TEHSIL,1009003,535605,473242,156,81.14,85.95,75.63,58.33,114414,85314,37,115536,84228,26,97786,79735,12,953208,55795,782274,617084,61260,254698,571330
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,ISLAMABAD TEHSIL,ISLAMABAD METROPOLITAN CORPORATION,NA,YES,ISLAMABAD METROPOLITAN CORPORATION,1009003,535605,473242,156,81.14,85.95,75.63,58.33,114414,85314,37,115536,84228,26,97786,79735,12,953208,55795,782274,617084,61260,254698,571330
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,ISLAMABAD TEHSIL,ISLAMABAD METROPOLITAN CORPORATION,CHARGE NO 03,YES,CHARGE NO 03,325359,171849,153457,53,71.34,78.38,63.35,43.4,35732,25065,6,29951,20218,8,21829,16790,3,322845,2514,238585,183219,16773,78826,162434
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,ISLAMABAD TEHSIL,ISLAMABAD METROPOLITAN CORPORATION,CHARGE NO 03,NO,CIRCLE NO 01,19781,10789,8991,1,95.55,97.29,93.41,100,1307,1311,0,2729,2087,0,4220,3073,1,19588,193,16173,13304,1507,5938,12938
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,ISLAMABAD TEHSIL,ISLAMABAD METROPOLITAN CORPORATION,CHARGE NO 03,NO,CIRCLE NO 02,19854,10656,9197,1,94.26,96.71,91.36,100,1612,1465,0,2736,2054,1,3628,2781,0,19644,210,16071,13068,1430,5833,12550
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,ISLAMABAD TEHSIL,ISLAMABAD METROPOLITAN CORPORATION,CHARGE NO 03,NO,CIRCLE NO 03,49422,27378,22005,39,62.11,71.24,50.18,35.9,6015,3329,5,4654,2203,5,1410,1064,0,47957,1465,35742,27227,1678,14790,23307
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,ISLAMABAD TEHSIL,ISLAMABAD METROPOLITAN CORPORATION,CHARGE NO 03,NO,CIRCLE NO 04,116705,61057,55640,8,78.88,84.72,72.46,50,12054,9696,0,12006,8865,1,10394,8223,2,116216,489,86363,67543,6479,29935,62222
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,ISLAMABAD TEHSIL,ISLAMABAD METROPOLITAN CORPORATION,CHARGE NO 03,NO,CIRCLE NO 05,8732,4426,4306,0,64.42,71.21,57.34,0,1107,873,0,662,512,0,266,215,0,8719,13,6500,5063,584,1985,4399
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,ISLAMABAD TEHSIL,ISLAMABAD METROPOLITAN CORPORATION,CHARGE NO 03,NO,CIRCLE NO 06,65203,34063,31136,4,55.74,64.44,46.15,75,7614,4471,1,4086,2481,1,1340,958,0,65167,36,45973,33848,3108,11792,26981
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,ISLAMABAD TEHSIL,ISLAMABAD METROPOLITAN CORPORATION,CHARGE NO 03,NO,CIRCLE NO 07,45662,23480,22182,0,61.28,71.57,50.44,0,6023,3920,0,3078,2016,0,571,476,0,45554,108,31763,23166,1987,8553,20037
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,ISLAMABAD TEHSIL,ISLAMABAD METROPOLITAN CORPORATION,CHARGE NO 04,YES,CHARGE NO 04,146867,78288,68554,25,69.66,75.43,62.94,60,17203,11086,5,12518,8932,7,9819,8136,0,145672,1195,110496,85924,9062,28242,77957
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,ISLAMABAD TEHSIL,ISLAMABAD METROPOLITAN CORPORATION,CHARGE NO 04,NO,CIRCLE NO 01,17940,9347,8592,1,65.59,72.65,57.82,0,2386,1591,0,1613,1134,0,503,443,0,17906,34,13239,10213,1018,2609,9381
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,ISLAMABAD TEHSIL,ISLAMABAD METROPOLITAN CORPORATION,CHARGE NO 04,NO,CIRCLE NO 02,12068,6328,5738,2,75.64,82.96,67.63,100,1749,1104,0,977,748,0,434,442,0,12030,38,8911,6727,769,3525,6017
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,ISLAMABAD TEHSIL,ISLAMABAD METROPOLITAN CORPORATION,CHARGE NO 04,NO,CIRCLE NO 03,15716,8023,7693,0,62.81,71.01,54.33,0,2042,1386,0,1077,788,0,526,435,0,15615,101,11165,8322,827,3242,7498
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,ISLAMABAD TEHSIL,ISLAMABAD METROPOLITAN CORPORATION,CHARGE NO 04,NO,CIRCLE NO 04,41611,22215,19385,11,77.19,81.34,72.34,90.91,4333,3055,5,3971,3141,5,4166,3375,0,41184,427,31993,25482,2603,8815,23422
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD DISTRICT,ISLAMABAD TEHSIL,ISLAMABAD METROPOLITAN CORPORATION,CHARGE NO 04,NO,CIRCLE NO 05,6214,3352,2862,0,94.26,94.72,93.72,0,503,365,0,804,647,0,1284,1125,0,6173,41,5229,4459,817,1068,4342
