province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,5-10 YEARS,9 AND MORE,43922,26.33,6383,3.83,1605
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,11-50 YEARS,9 AND MORE,79671,47.75,6383,3.83,3178
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,TOTAL,OVER 50 YEARS,9 AND MORE,4198,2.52,6383,3.83,230
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,UNDER CONSTRUCTION,1,1905,1.96,3664,3.77,134
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,LESS THAN 5 YEARS,1,23868,24.57,3664,3.77,652
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,5-10 YEARS,1,28938,29.79,3664,3.77,884
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,11-50 YEARS,1,40701,41.9,3664,3.77,1921
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,OVER 50 YEARS,1,1726,1.78,3664,3.77,73
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,UNDER CONSTRUCTION,2,1905,1.96,16199,16.68,328
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,LESS THAN 5 YEARS,2,23868,24.57,16199,16.68,3523
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,5-10 YEARS,2,28938,29.79,16199,16.68,4493
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,11-50 YEARS,2,40701,41.9,16199,16.68,7559
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,OVER 50 YEARS,2,1726,1.78,16199,16.68,296
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,UNDER CONSTRUCTION,3,1905,1.96,31806,32.74,696
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,LESS THAN 5 YEARS,3,23868,24.57,31806,32.74,8482
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,5-10 YEARS,3,28938,29.79,31806,32.74,10181
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,11-50 YEARS,3,40701,41.9,31806,32.74,12054
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,OVER 50 YEARS,3,1726,1.78,31806,32.74,393
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,UNDER CONSTRUCTION,4,1905,1.96,19695,20.28,315
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,LESS THAN 5 YEARS,4,23868,24.57,19695,20.28,4789
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,5-10 YEARS,4,28938,29.79,19695,20.28,5760
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,11-50 YEARS,4,40701,41.9,19695,20.28,8443
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,OVER 50 YEARS,4,1726,1.78,19695,20.28,388
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,UNDER CONSTRUCTION,5,1905,1.96,9437,9.72,168
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,LESS THAN 5 YEARS,5,23868,24.57,9437,9.72,2189
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,5-10 YEARS,5,28938,29.79,9437,9.72,2818
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,11-50 YEARS,5,40701,41.9,9437,9.72,4052
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,OVER 50 YEARS,5,1726,1.78,9437,9.72,210
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,UNDER CONSTRUCTION,6,1905,1.96,7902,8.13,123
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,LESS THAN 5 YEARS,6,23868,24.57,7902,8.13,2145
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,5-10 YEARS,6,28938,29.79,7902,8.13,2359
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,11-50 YEARS,6,40701,41.9,7902,8.13,3124
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,OVER 50 YEARS,6,1726,1.78,7902,8.13,151
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,UNDER CONSTRUCTION,7,1905,1.96,2882,2.97,59
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,LESS THAN 5 YEARS,7,23868,24.57,2882,2.97,686
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,5-10 YEARS,7,28938,29.79,2882,2.97,768
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,11-50 YEARS,7,40701,41.9,2882,2.97,1311
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,OVER 50 YEARS,7,1726,1.78,2882,2.97,58
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,UNDER CONSTRUCTION,8,1905,1.96,2495,2.57,37
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,LESS THAN 5 YEARS,8,23868,24.57,2495,2.57,634
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,5-10 YEARS,8,28938,29.79,2495,2.57,759
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,11-50 YEARS,8,40701,41.9,2495,2.57,1010
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,OVER 50 YEARS,8,1726,1.78,2495,2.57,55
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,UNDER CONSTRUCTION,9 AND MORE,1905,1.96,3058,3.15,45
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,LESS THAN 5 YEARS,9 AND MORE,23868,24.57,3058,3.15,768
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,5-10 YEARS,9 AND MORE,28938,29.79,3058,3.15,916
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,11-50 YEARS,9 AND MORE,40701,41.9,3058,3.15,1227
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,RURAL,OVER 50 YEARS,9 AND MORE,1726,1.78,3058,3.15,102
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,UNDER CONSTRUCTION,1,1547,2.22,5362,7.69,163
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,LESS THAN 5 YEARS,1,11726,16.82,5362,7.69,1185
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,5-10 YEARS,1,14984,21.5,5362,7.69,1232
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,11-50 YEARS,1,38970,55.91,5362,7.69,2595
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,OVER 50 YEARS,1,2472,3.55,5362,7.69,187
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,UNDER CONSTRUCTION,2,1547,2.22,14479,20.77,372
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,LESS THAN 5 YEARS,2,11726,16.82,14479,20.77,2177
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,5-10 YEARS,2,14984,21.5,14479,20.77,3517
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,11-50 YEARS,2,38970,55.91,14479,20.77,7820
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,OVER 50 YEARS,2,2472,3.55,14479,20.77,593
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,UNDER CONSTRUCTION,3,1547,2.22,17660,25.34,375
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,LESS THAN 5 YEARS,3,11726,16.82,17660,25.34,3236
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,5-10 YEARS,3,14984,21.5,17660,25.34,4017
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,11-50 YEARS,3,38970,55.91,17660,25.34,9379
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,OVER 50 YEARS,3,2472,3.55,17660,25.34,653
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,UNDER CONSTRUCTION,4,1547,2.22,12192,17.49,231
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,LESS THAN 5 YEARS,4,11726,16.82,12192,17.49,2097
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,5-10 YEARS,4,14984,21.5,12192,17.49,2562
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,11-50 YEARS,4,38970,55.91,12192,17.49,6910
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,OVER 50 YEARS,4,2472,3.55,12192,17.49,392
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,UNDER CONSTRUCTION,5,1547,2.22,6734,9.66,155
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,LESS THAN 5 YEARS,5,11726,16.82,6734,9.66,889
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,5-10 YEARS,5,14984,21.5,6734,9.66,1226
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,11-50 YEARS,5,38970,55.91,6734,9.66,4238
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,OVER 50 YEARS,5,2472,3.55,6734,9.66,226
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,UNDER CONSTRUCTION,6,1547,2.22,5595,8.03,120
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,LESS THAN 5 YEARS,6,11726,16.82,5595,8.03,945
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,5-10 YEARS,6,14984,21.5,5595,8.03,945
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,11-50 YEARS,6,38970,55.91,5595,8.03,3433
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,OVER 50 YEARS,6,2472,3.55,5595,8.03,152
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,UNDER CONSTRUCTION,7,1547,2.22,2422,3.47,42
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,LESS THAN 5 YEARS,7,11726,16.82,2422,3.47,364
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,5-10 YEARS,7,14984,21.5,2422,3.47,405
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,11-50 YEARS,7,38970,55.91,2422,3.47,1534
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,OVER 50 YEARS,7,2472,3.55,2422,3.47,77
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,UNDER CONSTRUCTION,8,1547,2.22,1930,2.77,29
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,LESS THAN 5 YEARS,8,11726,16.82,1930,2.77,336
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,5-10 YEARS,8,14984,21.5,1930,2.77,391
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,11-50 YEARS,8,38970,55.91,1930,2.77,1110
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,OVER 50 YEARS,8,2472,3.55,1930,2.77,64
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,UNDER CONSTRUCTION,9 AND MORE,1547,2.22,3325,4.77,60
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,LESS THAN 5 YEARS,9 AND MORE,11726,16.82,3325,4.77,497
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,5-10 YEARS,9 AND MORE,14984,21.5,3325,4.77,689
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,11-50 YEARS,9 AND MORE,38970,55.91,3325,4.77,1951
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD,URBAN,OVER 50 YEARS,9 AND MORE,2472,3.55,3325,4.77,128
