province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
FATA,033,FR BANNU,NA,NA,NA,YES,FR BANNU,NA,43112,22286,20826,0,18.69,33.09,3.62,0,1995,171,0,1508,24,0,92,7,0,43099,13,27099,19746,1969,3447,11885,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,NA,NA,YES,TRIBAL AREA ADJ. BANNU DISTRICT,NA,43112,22286,20826,0,18.69,33.09,3.62,0,1995,171,0,1508,24,0,92,7,0,43099,13,27099,19746,1969,3447,11885,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,NA,YES,WAZIR AHMEDZAI TRIBE,NA,18325,9609,8716,0,24.18,42.37,4.52,0,1321,110,0,763,15,0,72,0,0,18317,8,11732,8498,893,1220,6274,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,YES,KALO KHEL/SAIN KHEL SECTION,NA,18325,9609,8716,0,24.18,42.37,4.52,0,1321,110,0,763,15,0,72,0,0,18317,8,11732,8498,893,1220,6274,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,ABDUL KHEL KILLI,0000000,1069,561,508,0,6.11,10.81,0.98,0,19,0,0,6,1,0,2,0,0,1069,0,638,448,51,6,325,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,ABDUL SAMMAD KILLI,0000000,204,110,94,0,26.52,45.07,4.92,0,18,1,0,6,1,0,1,0,0,204,0,132,92,7,46,79,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,ABDULLAH KANRAHI KILLI,0000000,157,81,76,0,20,37.04,1.96,0,11,0,0,4,0,0,2,0,0,157,0,105,74,6,14,63,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,ALAM GUL KILLI,0000000,468,434,34,0,89.59,94.96,0,0,116,0,0,260,0,0,14,0,0,461,7,442,428,5,3,421,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,ALI KHONAI KILLI,0000000,269,138,131,0,8.38,16.67,0,0,4,0,0,0,0,0,0,0,0,269,0,167,112,16,1,75,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,AMIR KHAN KILLI,0000000,524,294,230,0,36.34,63.21,1.99,0,92,3,0,28,0,0,1,0,0,524,0,344,276,32,3,218,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,ANDANA KHAS KILLI,0000000,334,164,170,0,21.61,43.88,0,0,16,0,0,8,0,0,0,0,0,334,0,199,134,11,48,86,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,AWAL KHAN,0000000,72,36,36,0,25,47.83,0,0,4,0,0,3,0,0,0,0,0,72,0,44,32,1,1,23,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,AWAL KHEL,0000000,163,78,85,0,27.5,53.33,1.67,0,15,0,0,7,0,0,1,0,0,163,0,120,74,7,3,63,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,AYAZ KHAN KILLI,0000000,43,21,22,0,34.78,72.73,0,0,4,0,0,4,0,0,0,0,0,43,0,23,20,4,0,19,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,BADSHAHZAR KILLI,0000000,25,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,14,9,0,5,8,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,BAGHON KHEL KILLI,0000000,703,366,337,0,27.62,49.79,3.98,0,62,7,0,27,0,0,2,0,0,703,0,467,324,41,62,293,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,BAIDA KHEL KILLI,0000000,352,179,173,0,6.7,6.38,6.96,0,0,0,0,0,0,0,0,0,0,352,0,209,141,17,0,97,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,BAKHTA JAN KILLI,0000000,55,32,23,0,6.67,11.76,0,0,2,0,0,0,0,0,0,0,0,55,0,30,23,4,0,14,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,BARA RAGHA KILLI,0000000,149,68,81,0,42.5,78.95,9.52,0,18,1,0,3,0,0,0,0,0,149,0,80,48,2,13,33,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,BASAI NO.1,0000000,91,42,49,0,24.19,48.28,3.03,0,11,0,0,2,0,0,1,0,0,91,0,62,43,3,1,39,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,BASAI NO.2 KILLI,0000000,276,143,133,0,2.08,3.06,1.06,0,2,1,0,1,0,0,0,0,0,276,0,192,136,14,187,124,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,DARYOBA KILLI,0000000,329,172,157,0,9.85,19.61,0,0,14,0,0,5,0,0,0,0,0,329,0,203,169,25,0,146,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,DRAY PLARI KILLI,0000000,343,163,180,0,19.67,40.87,0.78,0,30,1,0,11,0,0,0,0,0,343,0,244,178,22,18,103,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,GUL ABAR KHAN KILLI,0000000,68,36,32,0,30,50,5.56,0,8,0,0,1,0,0,0,0,0,68,0,40,28,4,6,28,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,GUL MA KHAN KILLI,0000000,129,52,77,0,24.66,53.57,6.67,0,10,2,0,4,0,0,0,0,0,129,0,73,50,9,0,36,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,GUL WALI KHAN KILLI,0000000,162,86,76,0,11.58,19.64,0,0,7,0,0,0,0,0,2,0,0,162,0,95,73,9,0,56,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,GULAMAI PING,0000000,150,78,72,0,39.53,69.77,9.3,0,19,3,0,7,0,0,1,0,0,150,0,86,54,2,19,39,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,GULDAD KHAN KILLI,0000000,108,56,52,0,21.62,39.47,2.78,0,12,1,0,1,0,0,0,0,0,108,0,74,51,8,4,43,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,GULZA JAN KILLI,0000000,64,36,28,0,2.13,3.7,0,0,1,0,0,0,0,0,0,0,0,64,0,47,36,5,0,29,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,GULZAR KHAN KILLI,0000000,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,2,0,0,2,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,ISOR GHAR KILLI,0000000,196,102,94,0,27.35,56.36,1.61,0,17,1,0,5,0,0,4,0,0,196,0,117,79,9,0,42,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,KAM SARABAI,0000000,198,110,88,0,7.83,15.52,0,0,8,0,0,1,0,0,0,0,0,198,0,115,84,4,54,35,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,KAM ZETH KILLI,0000000,270,139,131,0,32.39,61.11,2.86,0,27,0,0,8,1,0,1,0,0,270,0,142,100,12,1,77,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,KANDA AWAL KHEL KILLI,0000000,473,252,221,0,2.08,2.27,1.88,0,3,1,0,0,0,0,0,0,0,473,0,336,247,32,0,202,0
FATA,033,FR BANNU,TRIBAL AREA ADJ. BANNU DISTRICT,WAZIR AHMEDZAI TRIBE,KALO KHEL/SAIN KHEL SECTION,NO,KANRHAWAI KILLI,0000000,115,57,58,0,22.06,45.45,0,0,8,0,0,5,0,0,0,0,0,115,0,68,45,5,1,32,0
