province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
SINDH,098,MIRPUR KHAS DISTRICT,NA,NA,NA,YES,MIRPUR KHAS DISTRICT,NA,206721,39497,20371,146853,87679,119443,9362,112759,91820,81490,5.15
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,NA,NA,YES,DIGRI TALUKA,NA,26455,5313,2904,18238,9719,13011,108,12403,10035,10307,5.29
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,NA,YES,DIGRI STC,NA,11185,2063,1257,7865,3651,4825,65,5412,4490,4817,5.12
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,ABRING TC,YES,ABRING TC,NA,3201,594,424,2183,1068,1280,9,1495,1388,1294,5.17
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,ABRING TC,NO,DEH 175,0000000,577,107,45,425,191,178,0,284,191,137,4.81
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,ABRING TC,NO,DEH 181,0000000,718,160,107,451,253,305,2,368,368,301,5.44
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,ABRING TC,NO,DEH 182,0000000,561,22,77,462,51,159,1,110,107,145,5.14
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,ABRING TC,NO,DEH 183,0000000,155,45,30,80,88,98,5,102,96,92,5.98
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,ABRING TC,NO,DEH 184,0000000,387,38,36,313,384,285,0,211,208,262,4.73
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,ABRING TC,NO,DEH 185,0000000,570,195,112,263,70,181,1,258,261,269,5.4
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,ABRING TC,NO,DEH 186,0000000,233,27,17,189,31,74,0,162,157,88,4.94
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,DIGRI TC,YES,DIGRI TC,NA,3222,626,341,2255,963,1585,15,1448,1191,1351,5.15
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,DIGRI TC,NO,DEH 169,0000000,326,37,18,271,226,81,1,20,15,64,5.13
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,DIGRI TC,NO,DEH 172,0000000,532,95,59,378,299,145,0,161,110,121,5.29
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,DIGRI TC,NO,DEH 176,0000000,912,179,150,583,16,605,2,449,440,525,5.58
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,DIGRI TC,NO,DEH 177,0000000,561,111,28,422,158,262,0,377,188,190,4.77
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,DIGRI TC,NO,DEH 178,0000000,891,204,86,601,264,492,12,441,438,451,4.87
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,MIR MUHAMMAD HASSAN TC,YES,MIR MUHAMMAD HASSAN TC,NA,2218,607,133,1478,1046,1053,4,1244,1165,1442,4.95
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,MIR MUHAMMAD HASSAN TC,NO,DEH 162,0000000,447,85,13,349,193,118,1,247,237,143,4.3
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,MIR MUHAMMAD HASSAN TC,NO,DEH 162A,0000000,245,64,7,174,60,75,0,94,90,3,5.07
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,MIR MUHAMMAD HASSAN TC,NO,DEH 163,0000000,509,80,25,404,254,236,0,283,261,506,4.58
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,MIR MUHAMMAD HASSAN TC,NO,DEH 170,0000000,641,289,83,269,400,404,3,475,460,423,5.65
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,MIR MUHAMMAD HASSAN TC,NO,DEH 171,0000000,376,89,5,282,139,220,0,145,117,367,4.96
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,SONAHRI TC,YES,SONAHRI TC,NA,2544,236,359,1949,574,907,37,1225,746,730,5.16
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,SONAHRI TC,NO,DEH 165,0000000,513,63,145,305,100,88,2,85,87,104,4.93
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,SONAHRI TC,NO,DEH 166,0000000,441,70,54,317,191,141,1,112,143,329,5.84
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,SONAHRI TC,NO,DEH 167,0000000,448,5,13,430,167,291,0,212,194,113,4.86
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,SONAHRI TC,NO,DEH 168,0000000,437,25,55,357,51,125,0,351,218,81,5.15
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,SONAHRI TC,NO,DEH 173,0000000,300,49,36,215,65,141,33,171,61,61,5.45
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI STC,SONAHRI TC,NO,DEH 174,0000000,405,24,56,325,0,121,1,294,43,42,4.82
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,NA,YES,KANGORO STC,NA,7434,1882,833,4719,3331,4515,23,3378,2999,2943,5.69
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,ABADGAR TC,YES,ABADGAR TC,NA,543,153,1001,1202,1022,10,924,927,1062,0,6.22
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,ABADGAR TC,NO,DEH 143,0000000,354,134,6,214,222,250,1,133,133,139,5.43
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,ABADGAR TC,NO,DEH 149,0000000,322,48,50,224,123,173,0,82,85,84,5.79
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,ABADGAR TC,NO,DEH 150,0000000,218,83,19,116,214,212,0,117,114,136,6.69
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,ABADGAR TC,NO,DEH 151,0000000,313,49,50,214,205,110,8,212,218,225,6.58
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,ABADGAR TC,NO,DEH 154,0000000,180,71,12,97,177,89,0,180,179,180,7.18
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,ABADGAR TC,NO,DEH 155,0000000,310,158,16,136,261,188,1,200,198,298,6.29
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,KANGORO TC,YES,KANGORO TC,NA,1530,245,239,1046,630,968,4,670,471,428,5.69
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,KANGORO TC,NO,DEH 141,0000000,307,30,26,251,128,99,0,279,115,66,5.52
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,KANGORO TC,NO,DEH 142,0000000,194,28,7,159,133,138,2,29,34,29,7.08
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,KANGORO TC,NO,DEH 144,0000000,270,63,110,97,38,228,0,133,119,123,5.05
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,KANGORO TC,NO,DEH 144A,0000000,228,42,29,157,82,163,0,48,68,68,5.55
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,KANGORO TC,NO,DEH 148,0000000,531,82,67,382,249,340,2,181,135,142,5.65
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,LAGHARI TC,YES,LAGHARI TC,NA,2394,532,204,1658,634,1295,4,944,762,562,5.42
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,LAGHARI TC,NO,DEH 146,0000000,464,94,58,312,79,272,0,80,110,103,5.55
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,LAGHARI TC,NO,DEH 147,0000000,321,7,4,310,186,98,1,26,22,29,5.53
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,LAGHARI TC,NO,DEH 156,0000000,385,31,28,326,56,199,0,175,89,71,5
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,LAGHARI TC,NO,DEH 157,0000000,323,172,15,136,107,264,1,203,177,174,4.88
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,LAGHARI TC,NO,DEH 158,0000000,619,183,74,362,129,342,1,363,308,123,5.64
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,LAGHARI TC,NO,DEH 159,0000000,282,45,25,212,77,120,1,97,56,62,5.79
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,PABAN TC,YES,PABAN TC,NA,1813,562,237,1014,865,1230,5,840,839,891,5.54
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,PABAN TC,NO,DEH 152,0000000,434,48,45,341,104,263,0,128,125,136,5.06
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,PABAN TC,NO,DEH 153,0000000,277,112,46,119,127,161,1,132,124,130,5.95
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,PABAN TC,NO,DEH 160,0000000,354,127,33,194,192,291,0,168,161,166,5.34
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,PABAN TC,NO,DEH 161,0000000,164,61,31,72,62,67,1,92,92,94,5.8
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,PABAN TC,NO,DEH 161A,0000000,201,95,8,98,189,186,0,119,137,137,5.62
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,KANGORO STC,PABAN TC,NO,DEH 164,0000000,383,119,74,190,191,262,3,201,200,228,5.83
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,TANDO JAN MUHAMMAD STC,NA,YES,TANDO JAN MUHAMMAD STC,NA,7836,1368,814,5654,2737,3671,20,3613,2546,2547,5.17
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,TANDO JAN MUHAMMAD STC,BASRAN TC,YES,BASRAN TC,NA,1887,177,213,1497,255,506,3,1325,634,603,5.09
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,TANDO JAN MUHAMMAD STC,BASRAN TC,NO,DEH 198,0000000,219,18,6,195,29,0,0,58,24,28,5.09
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,TANDO JAN MUHAMMAD STC,BASRAN TC,NO,DEH 200,0000000,429,38,37,354,161,136,0,255,255,266,4.95
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,TANDO JAN MUHAMMAD STC,BASRAN TC,NO,DEH 201,0000000,460,61,38,361,49,99,2,431,128,103,5.61
