province_name,district_code,district_name,area_name,area_type,gender,nationality_status,age_group,count
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,ALL SEXES,TOTAL,ALL AGES,1504440
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,ALL SEXES,PAKISTANI,ALL AGES,1503888
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,ALL AGES,552
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,ALL SEXES,TOTAL,ALL AGES,1070359
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,ALL SEXES,PAKISTANI,ALL AGES,1069951
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,ALL AGES,408
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,ALL SEXES,TOTAL,ALL AGES,434081
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,ALL SEXES,PAKISTANI,ALL AGES,433937
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,ALL SEXES,NON-PAKISTANI,ALL AGES,144
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,ALL SEXES,TOTAL,00 - 04,226755
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,ALL SEXES,PAKISTANI,00 - 04,226596
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,00 - 04,159
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,ALL SEXES,TOTAL,00 - 04,174069
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,ALL SEXES,PAKISTANI,00 - 04,173959
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,00 - 04,110
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,ALL SEXES,TOTAL,00 - 04,52686
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,ALL SEXES,PAKISTANI,00 - 04,52637
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,ALL SEXES,NON-PAKISTANI,00 - 04,49
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,ALL SEXES,TOTAL,05 - 09,241098
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,ALL SEXES,PAKISTANI,05 - 09,240986
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,05 - 09,112
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,ALL SEXES,TOTAL,05 - 09,185049
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,ALL SEXES,PAKISTANI,05 - 09,184959
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,05 - 09,90
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,ALL SEXES,TOTAL,05 - 09,56049
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,ALL SEXES,PAKISTANI,05 - 09,56027
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,ALL SEXES,NON-PAKISTANI,05 - 09,22
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,ALL SEXES,TOTAL,10 - 14,179202
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,ALL SEXES,PAKISTANI,10 - 14,179114
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,10 - 14,88
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,ALL SEXES,TOTAL,10 - 14,131342
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,ALL SEXES,PAKISTANI,10 - 14,131274
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,10 - 14,68
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,ALL SEXES,TOTAL,10 - 14,47860
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,ALL SEXES,PAKISTANI,10 - 14,47840
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,ALL SEXES,NON-PAKISTANI,10 - 14,20
