province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,2925,1504440,776146,728071,223,106.6,514.34,28.85,5.25,1006329,2.13
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,RURAL,NA,1070359,552828,517368,163,106.85,NA,NA,5.15,706154,2.21
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,URBAN,NA,434081,223318,210703,60,105.99,NA,NA,5.52,300175,1.96
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,TOTAL,572,214017,110314,103679,24,106.4,374.16,34.44,5.37,147272,1.98
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,RURAL,NA,140304,72370,67918,16,106.55,NA,NA,5.29,106626,1.45
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,URBAN,NA,73713,37944,35761,8,106.1,NA,NA,5.53,40646,3.18
SINDH,098,MIRPUR KHAS DISTRICT,HUSSAIN BUX MARI TALUKA,TOTAL,209,150226,77693,72506,27,107.15,718.78,0,5.21,83219,3.15
SINDH,098,MIRPUR KHAS DISTRICT,HUSSAIN BUX MARI TALUKA,RURAL,NA,150226,77693,72506,27,107.15,NA,NA,5.21,83219,3.15
SINDH,098,MIRPUR KHAS DISTRICT,HUSSAIN BUX MARI TALUKA,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,TOTAL,363,201850,104502,97330,18,107.37,556.06,29.42,5.15,146013,1.72
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,RURAL,NA,142462,73721,68732,9,107.26,NA,NA,5.04,103811,1.68
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,URBAN,NA,59388,30781,28598,9,107.63,NA,NA,5.43,42202,1.81
SINDH,098,MIRPUR KHAS DISTRICT,KOT GHULAM MUHAMMAD TALUKA,TOTAL,762,273132,140746,132327,59,106.36,358.44,10.63,5.13,179008,2.24
SINDH,098,MIRPUR KHAS DISTRICT,KOT GHULAM MUHAMMAD TALUKA,RURAL,NA,244090,125811,118224,55,106.42,NA,NA,5.11,161501,2.19
SINDH,098,MIRPUR KHAS DISTRICT,KOT GHULAM MUHAMMAD TALUKA,URBAN,NA,29042,14935,14103,4,105.9,NA,NA,5.26,17507,2.69
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS TALUKA,TOTAL,24,260288,133555,126692,41,105.42,10845.33,89.95,5.68,201406,1.36
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS TALUKA,RURAL,NA,26155,13441,12708,6,105.77,NA,NA,5.71,11735,4.3
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS TALUKA,URBAN,NA,234133,120114,113984,35,105.38,NA,NA,5.68,189671,1.11
SINDH,098,MIRPUR KHAS DISTRICT,SHUJAABAD TALUKA,TOTAL,396,168733,87105,81601,27,106.75,426.09,12.45,5.14,98783,2.85
SINDH,098,MIRPUR KHAS DISTRICT,SHUJAABAD TALUKA,RURAL,NA,147733,76277,71433,23,106.78,NA,NA,5.18,88634,2.72
SINDH,098,MIRPUR KHAS DISTRICT,SHUJAABAD TALUKA,URBAN,NA,21000,10828,10168,4,106.49,NA,NA,4.9,10149,3.89
SINDH,098,MIRPUR KHAS DISTRICT,SINDHRI TALUKA,TOTAL,599,236194,122231,113936,27,107.28,394.31,7.11,5.06,150628,2.39
SINDH,098,MIRPUR KHAS DISTRICT,SINDHRI TALUKA,RURAL,NA,219389,113515,105847,27,107.24,NA,NA,5.07,150628,2
SINDH,098,MIRPUR KHAS DISTRICT,SINDHRI TALUKA,URBAN,NA,16805,8716,8089,NA,107.75,NA,NA,4.93,NA,NA
