province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,UNDER CONSTRUCTION,3914,2.05,WALL,BAKED BRICKS/BLOCKS/STONES,98214,51.55,2242
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,UNDER CONSTRUCTION,3914,2.05,WALL,UNBAKED BRICKS/MUD,50517,26.52,660
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,UNDER CONSTRUCTION,3914,2.05,WALL,WOOD/BAMBOO,37506,19.69,859
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,UNDER CONSTRUCTION,3914,2.05,WALL,OTHERS,4284,2.25,153
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,UNDER CONSTRUCTION,3914,2.05,ROOF,RCC/RBC,27907,14.65,978
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,UNDER CONSTRUCTION,3914,2.05,ROOF,CEMENT/IRON SHEETS,3488,1.83,181
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,UNDER CONSTRUCTION,3914,2.05,ROOF,GARDER/T.IRON,59443,31.2,1081
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,UNDER CONSTRUCTION,3914,2.05,ROOF,WOOD/BAMBOO,96083,50.43,1531
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,UNDER CONSTRUCTION,3914,2.05,ROOF,OTHERS,3600,1.89,143
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,LESS THAN 5 YEARS,49650,26.06,WALL,BAKED BRICKS/BLOCKS/STONES,98214,51.55,16467
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,LESS THAN 5 YEARS,49650,26.06,WALL,UNBAKED BRICKS/MUD,50517,26.52,16764
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,LESS THAN 5 YEARS,49650,26.06,WALL,WOOD/BAMBOO,37506,19.69,14937
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,LESS THAN 5 YEARS,49650,26.06,WALL,OTHERS,4284,2.25,1482
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,LESS THAN 5 YEARS,49650,26.06,ROOF,RCC/RBC,27907,14.65,3549
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,LESS THAN 5 YEARS,49650,26.06,ROOF,CEMENT/IRON SHEETS,3488,1.83,1253
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,LESS THAN 5 YEARS,49650,26.06,ROOF,GARDER/T.IRON,59443,31.2,10384
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,LESS THAN 5 YEARS,49650,26.06,ROOF,WOOD/BAMBOO,96083,50.43,32813
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,LESS THAN 5 YEARS,49650,26.06,ROOF,OTHERS,3600,1.89,1651
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,5-10 YEARS,66348,34.82,WALL,BAKED BRICKS/BLOCKS/STONES,98214,51.55,31660
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,5-10 YEARS,66348,34.82,WALL,UNBAKED BRICKS/MUD,50517,26.52,18677
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,5-10 YEARS,66348,34.82,WALL,WOOD/BAMBOO,37506,19.69,14373
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,5-10 YEARS,66348,34.82,WALL,OTHERS,4284,2.25,1638
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,5-10 YEARS,66348,34.82,ROOF,RCC/RBC,27907,14.65,6901
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,5-10 YEARS,66348,34.82,ROOF,CEMENT/IRON SHEETS,3488,1.83,865
