province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,OWNED,190521,66.93,KITCHEN,SEPARATE,133211,46.8,101684
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,OWNED,190521,66.93,KITCHEN,SHARED,50487,17.74,36254
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,OWNED,190521,66.93,KITCHEN,NONE,100949,35.46,52583
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,OWNED,190521,66.93,BATH,SEPARATE,115839,40.7,92247
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,OWNED,190521,66.93,BATH,SHARED,46464,16.32,34430
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,OWNED,190521,66.93,BATH,NONE,122344,42.98,63844
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,OWNED,190521,66.93,LATRINE,SEWER,57524,20.21,45189
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,OWNED,190521,66.93,LATRINE,SEPTIC TANK,11052,3.88,9231
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,OWNED,190521,66.93,LATRINE,OPEN DRAIN,34935,12.27,25896
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,OWNED,190521,66.93,LATRINE,PIT WITH SLAB,47408,16.66,37944
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,OWNED,190521,66.93,LATRINE,OTHER,25031,8.79,14762
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,OWNED,190521,66.93,LATRINE,NONE,108697,38.19,57499
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,RENTED,12768,4.49,KITCHEN,SEPARATE,133211,46.8,7937
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,RENTED,12768,4.49,KITCHEN,SHARED,50487,17.74,3088
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,RENTED,12768,4.49,KITCHEN,NONE,100949,35.46,1743
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,RENTED,12768,4.49,BATH,SEPARATE,115839,40.7,8061
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,RENTED,12768,4.49,BATH,SHARED,46464,16.32,3192
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,RENTED,12768,4.49,BATH,NONE,122344,42.98,1515
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,RENTED,12768,4.49,LATRINE,SEWER,57524,20.21,7159
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,RENTED,12768,4.49,LATRINE,SEPTIC TANK,11052,3.88,341
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,RENTED,12768,4.49,LATRINE,OPEN DRAIN,34935,12.27,2320
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,RENTED,12768,4.49,LATRINE,PIT WITH SLAB,47408,16.66,1087
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,RENTED,12768,4.49,LATRINE,OTHER,25031,8.79,529
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,RENTED,12768,4.49,LATRINE,NONE,108697,38.19,1332
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,RENT FREE,81358,28.58,KITCHEN,SEPARATE,133211,46.8,23590
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,RENT FREE,81358,28.58,KITCHEN,SHARED,50487,17.74,11145
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,RENT FREE,81358,28.58,KITCHEN,NONE,100949,35.46,46623
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,RENT FREE,81358,28.58,BATH,SEPARATE,115839,40.7,15531
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,RENT FREE,81358,28.58,BATH,SHARED,46464,16.32,8842
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,RENT FREE,81358,28.58,BATH,NONE,122344,42.98,56985
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS DISTRICT,TOTAL,RENT FREE,81358,28.58,LATRINE,SEWER,57524,20.21,5176
