province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
SINDH,098,MIRPUR KHAS DISTRICT,NA,NA,NA,YES,MIRPUR KHAS DISTRICT,434081,223318,210703,60,68.2,75,61.02,35,46765,36929,5,45739,37304,7,20372,12090,2,356052,78029,325346,249205,23861,102087,206437
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,NA,NA,YES,DIGRI TALUKA,73713,37944,35761,8,60.37,68.57,51.73,62.5,7129,5268,2,6786,5074,1,3314,1897,0,53042,20671,54029,41133,4299,17366,34315
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI TC,NA,YES,DIGRI TC,36745,18903,17839,3,71.36,78.37,64.01,33.33,4140,3460,1,4039,3344,0,2092,1149,0,30531,6214,27963,21675,2117,8510,18376
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI TC,CHARGE NO 01,YES,CHARGE NO 01,36745,18903,17839,3,71.36,78.37,64.01,33.33,4140,3460,1,4039,3344,0,2092,1149,0,30531,6214,27963,21675,2117,8510,18376
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI TC,CHARGE NO 01,NO,CIRCLE NO 01,9304,4771,4530,3,71.34,80.34,61.96,33.33,1187,958,1,949,764,0,485,215,0,8468,836,7002,5353,498,1040,4483
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI TC,CHARGE NO 01,NO,CIRCLE NO 02,9690,4971,4719,0,72.65,78.85,66.16,0,1156,1000,0,1048,903,0,500,288,0,7976,1714,7341,5735,610,2716,4852
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI TC,CHARGE NO 01,NO,CIRCLE NO 03,9452,4826,4626,0,75.93,82.08,69.55,0,962,821,0,1203,1049,0,608,375,0,7051,2401,7286,5717,543,2373,4911
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI TC,CHARGE NO 01,NO,CIRCLE NO 04,8299,4335,3964,0,64.65,71.5,57.28,0,835,681,0,839,628,0,499,271,0,7036,1263,6334,4870,466,2381,4130
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,TANDO JAN MUHAMMAD TC,NA,YES,TANDO JAN MUHAMMAD TC,36968,19041,17922,5,48.58,58.08,38.52,80,2989,1808,1,2747,1730,1,1222,748,0,22511,14457,26066,19458,2182,8856,15939
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,TANDO JAN MUHAMMAD TC,CHARGE NO 02,YES,CHARGE NO 02,36968,19041,17922,5,48.58,58.08,38.52,80,2989,1808,1,2747,1730,1,1222,748,0,22511,14457,26066,19458,2182,8856,15939
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,TANDO JAN MUHAMMAD TC,CHARGE NO 02,NO,CIRCLE NO 01,6116,3151,2965,0,65.47,76.59,53.58,0,614,381,0,653,454,0,339,193,0,3976,2140,4512,3428,409,1640,2905
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,TANDO JAN MUHAMMAD TC,CHARGE NO 02,NO,CIRCLE NO 02,7159,3721,3436,2,63.34,72.5,53.53,100,727,494,1,765,524,0,274,207,0,4555,2604,5303,3976,459,1074,3227
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,TANDO JAN MUHAMMAD TC,CHARGE NO 02,NO,CIRCLE NO 03,6251,3127,3122,2,70,78.45,61.82,50,617,609,0,684,504,0,434,265,0,5281,970,4797,3718,441,1845,3214
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,TANDO JAN MUHAMMAD TC,CHARGE NO 02,NO,CIRCLE NO 04,7530,3935,3594,1,27.29,36.21,17.31,100,450,146,0,307,145,1,57,35,0,4132,3398,4965,3628,384,1900,3022
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,TANDO JAN MUHAMMAD TC,CHARGE NO 02,NO,CIRCLE NO 05,4791,2454,2337,0,23.85,33.56,13.88,0,264,91,0,166,46,0,40,12,0,2191,2600,3153,2284,256,1202,1719
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,TANDO JAN MUHAMMAD TC,CHARGE NO 02,NO,CIRCLE NO 06,5121,2653,2468,0,26.53,38.48,13.36,0,317,87,0,172,57,0,78,36,0,2376,2745,3336,2424,233,1195,1852
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,NA,NA,YES,JHUDO TALUKA,59388,30781,28598,9,59.91,69.42,49.73,22.22,5987,4227,0,5895,4037,0,1793,858,0,44465,14923,43073,32613,3288,14253,25534
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,JHUDO TC,NA,YES,JHUDO TC,32215,16527,15681,7,68.23,76.66,59.45,28.57,3562,2858,0,3656,2705,0,1156,626,0,28308,3907,23910,18319,1874,7303,14786
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,JHUDO TC,CHARGE NO 01,YES,CHARGE NO 01,32215,16527,15681,7,68.23,76.66,59.45,28.57,3562,2858,0,3656,2705,0,1156,626,0,28308,3907,23910,18319,1874,7303,14786
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,JHUDO TC,CHARGE NO 01,NO,CIRCLE NO 01,5116,2642,2474,0,85.93,91.18,80.41,0,555,472,0,738,667,0,327,191,0,4731,385,3916,3106,349,1485,2707
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,JHUDO TC,CHARGE NO 01,NO,CIRCLE NO 02,7435,3797,3637,1,71.01,79.87,61.89,100,852,680,0,901,675,0,316,171,0,6344,1091,5595,4409,452,1589,3647
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,JHUDO TC,CHARGE NO 01,NO,CIRCLE NO 03,6279,3244,3035,0,74,81.59,65.96,0,670,591,0,874,643,0,266,154,0,6140,139,4793,3656,372,1162,2911
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,JHUDO TC,CHARGE NO 01,NO,CIRCLE NO 04,13385,6844,6535,6,56.51,66.37,46.3,16.67,1485,1115,0,1143,720,0,247,110,0,11093,2292,9606,7148,701,3067,5521
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,NAUKOT TC,NA,YES,NAUKOT TC,27173,14254,12917,2,49.53,60.66,37.2,0,2425,1369,0,2239,1332,0,637,232,0,16157,11016,19163,14294,1414,6950,10748
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,NAUKOT TC,CHARGE NO 02,YES,CHARGE NO 02,27173,14254,12917,2,49.53,60.66,37.2,0,2425,1369,0,2239,1332,0,637,232,0,16157,11016,19163,14294,1414,6950,10748
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,NAUKOT TC,CHARGE NO 02,NO,CIRCLE NO 01,7488,3984,3502,2,27.74,41.17,11.6,0,551,109,0,276,57,0,18,7,0,3698,3790,5058,3664,388,1704,2513
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,NAUKOT TC,CHARGE NO 02,NO,CIRCLE NO 02,5895,3044,2851,0,69.81,76.55,62.76,0,627,520,0,694,567,0,226,100,0,4527,1368,4362,3343,317,1650,2695
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,NAUKOT TC,CHARGE NO 02,NO,CIRCLE NO 03,6965,3638,3327,0,33.07,48.76,15.91,0,584,186,0,351,89,0,41,4,0,3591,3374,4632,3363,319,1807,2390
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,NAUKOT TC,CHARGE NO 02,NO,CIRCLE NO 04,6825,3588,3237,0,68.71,78.36,58.2,0,663,554,0,918,619,0,352,121,0,4341,2484,5111,3924,390,1789,3150
SINDH,098,MIRPUR KHAS DISTRICT,KOT GHULAM MUHAMMAD TALUKA,NA,NA,YES,KOT GHULAM MUHAMMAD TALUKA,29042,14935,14103,4,65.01,75.03,54.5,0,2767,2130,0,3497,2435,0,1192,544,0,21160,7882,21389,16317,1549,6545,13768
SINDH,098,MIRPUR KHAS DISTRICT,KOT GHULAM MUHAMMAD TALUKA,KOT GHULAM MUHAMMAD TC,NA,YES,KOT GHULAM MUHAMMAD TC,29042,14935,14103,4,65.01,75.03,54.5,0,2767,2130,0,3497,2435,0,1192,544,0,21160,7882,21389,16317,1549,6545,13768
SINDH,098,MIRPUR KHAS DISTRICT,KOT GHULAM MUHAMMAD TALUKA,KOT GHULAM MUHAMMAD TC,CHARGE NO 05,YES,CHARGE NO 05,29042,14935,14103,4,65.01,75.03,54.5,0,2767,2130,0,3497,2435,0,1192,544,0,21160,7882,21389,16317,1549,6545,13768
SINDH,098,MIRPUR KHAS DISTRICT,KOT GHULAM MUHAMMAD TALUKA,KOT GHULAM MUHAMMAD TC,CHARGE NO 05,NO,CIRCLE NO 01,15433,7976,7453,4,67.45,79,55.24,0,1543,1087,0,2001,1322,0,701,318,0,11368,4065,11523,8916,867,3544,7561
SINDH,098,MIRPUR KHAS DISTRICT,KOT GHULAM MUHAMMAD TALUKA,KOT GHULAM MUHAMMAD TC,CHARGE NO 05,NO,CIRCLE NO 02,13609,6959,6650,0,62.17,70.36,53.65,0,1224,1043,0,1496,1113,0,491,226,0,9792,3817,9866,7401,682,3001,6207
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS TALUKA,NA,NA,YES,MIRPUR KHAS TALUKA,234133,120114,113984,35,75.62,80.27,70.74,37.14,27002,23020,3,26420,24125,6,13423,8517,2,210759,23374,180088,139564,12963,55831,118122
SINDH,098,MIRPUR KHAS DISTRICT,MIRPUR KHAS TALUKA,MIRPUR KHAS MC,NA,YES,MIRPUR KHAS MC,234133,120114,113984,35,75.62,80.27,70.74,37.14,27002,23020,3,26420,24125,6,13423,8517,2,210759,23374,180088,139564,12963,55831,118122
