province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
SINDH,098,MIRPUR KHAS DISTRICT,NA,NA,NA,YES,MIRPUR KHAS DISTRICT,77926,59970,6702,11254,67039,71097,39778,70939,70483,69429,5.52
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,NA,NA,YES,DIGRI TALUKA,13188,8743,1443,3002,10173,11543,197,11969,11483,11914,5.53
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI TC,NA,YES,DIGRI TC,6744,5776,640,328,6251,6573,22,6440,6537,6521,5.37
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI TC,CHARGE NO 01,YES,CHARGE NO 01,6744,5776,640,328,6251,6573,22,6440,6537,6521,5.37
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI TC,CHARGE NO 01,NO,CIRCLE NO 01,1781,1580,152,49,1753,1751,15,1771,1777,1752,5.2
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI TC,CHARGE NO 01,NO,CIRCLE NO 02,1592,1361,158,73,1535,1522,2,1442,1497,1503,6.05
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI TC,CHARGE NO 01,NO,CIRCLE NO 03,1914,1744,124,46,1760,1909,3,1853,1904,1896,4.91
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,DIGRI TC,CHARGE NO 01,NO,CIRCLE NO 04,1457,1091,206,160,1203,1391,2,1374,1359,1370,5.43
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,TANDO JAN MUHAMMAD TC,NA,YES,TANDO JAN MUHAMMAD TC,6444,2967,803,2674,3922,4970,175,5529,4946,5393,5.71
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,TANDO JAN MUHAMMAD TC,CHARGE NO 02,YES,CHARGE NO 02,6444,2967,803,2674,3922,4970,175,5529,4946,5393,5.71
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,TANDO JAN MUHAMMAD TC,CHARGE NO 02,NO,CIRCLE NO 01,982,528,209,245,845,842,45,880,877,817,6.22
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,TANDO JAN MUHAMMAD TC,CHARGE NO 02,NO,CIRCLE NO 02,1170,806,196,168,1012,1024,9,924,1002,1132,6.05
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,TANDO JAN MUHAMMAD TC,CHARGE NO 02,NO,CIRCLE NO 03,1202,996,141,65,1097,1182,93,1178,1180,1191,5.2
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,TANDO JAN MUHAMMAD TC,CHARGE NO 02,NO,CIRCLE NO 04,1336,322,145,869,512,917,1,1045,672,919,5.57
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,TANDO JAN MUHAMMAD TC,CHARGE NO 02,NO,CIRCLE NO 05,855,186,45,624,412,473,23,766,594,781,5.58
SINDH,098,MIRPUR KHAS DISTRICT,DIGRI TALUKA,TANDO JAN MUHAMMAD TC,CHARGE NO 02,NO,CIRCLE NO 06,899,129,67,703,44,532,4,736,621,553,5.7
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,NA,NA,YES,JHUDO TALUKA,10703,7755,819,2129,8617,9077,439,9629,9547,9495,5.43
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,JHUDO TC,NA,YES,JHUDO TC,5776,4945,457,374,5475,5631,315,5377,5575,5686,5.44
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,JHUDO TC,CHARGE NO 01,YES,CHARGE NO 01,5776,4945,457,374,5475,5631,315,5377,5575,5686,5.44
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,JHUDO TC,CHARGE NO 01,NO,CIRCLE NO 01,963,875,33,55,953,953,153,957,956,955,5.3
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,JHUDO TC,CHARGE NO 01,NO,CIRCLE NO 02,1339,1178,127,34,1209,1308,12,1291,1315,1325,5.16
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,JHUDO TC,CHARGE NO 01,NO,CIRCLE NO 03,1063,956,78,29,1041,1048,139,1032,1024,1060,5.82
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,JHUDO TC,CHARGE NO 01,NO,CIRCLE NO 04,2411,1936,219,256,2272,2322,11,2097,2280,2346,5.49
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,NAUKOT TC,NA,YES,NAUKOT TC,4927,2810,362,1755,3142,3446,124,4252,3972,3809,5.41
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,NAUKOT TC,CHARGE NO 02,YES,CHARGE NO 02,4927,2810,362,1755,3142,3446,124,4252,3972,3809,5.41
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,NAUKOT TC,CHARGE NO 02,NO,CIRCLE NO 01,1266,389,84,793,171,533,4,1095,605,488,5.52
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,NAUKOT TC,CHARGE NO 02,NO,CIRCLE NO 02,1113,960,64,89,1038,1057,108,1047,1065,1074,5.29
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,NAUKOT TC,CHARGE NO 02,NO,CIRCLE NO 03,1248,366,161,721,761,664,9,916,1091,1042,5.57
SINDH,098,MIRPUR KHAS DISTRICT,JHUDO TALUKA,NAUKOT TC,CHARGE NO 02,NO,CIRCLE NO 04,1300,1095,53,152,1172,1192,3,1194,1211,1205,5.25
SINDH,098,MIRPUR KHAS DISTRICT,KOT GHULAM MUHAMMAD TALUKA,NA,NA,YES,KOT GHULAM MUHAMMAD TALUKA,5330,3376,798,1156,4255,4806,3251,4360,4286,4165,5.26
SINDH,098,MIRPUR KHAS DISTRICT,KOT GHULAM MUHAMMAD TALUKA,KOT GHULAM MUHAMMAD TC,NA,YES,KOT GHULAM MUHAMMAD TC,5330,3376,798,1156,4255,4806,3251,4360,4286,4165,5.26
SINDH,098,MIRPUR KHAS DISTRICT,KOT GHULAM MUHAMMAD TALUKA,KOT GHULAM MUHAMMAD TC,CHARGE NO 05,YES,CHARGE NO 05,5330,3376,798,1156,4255,4806,3251,4360,4286,4165,5.26
SINDH,098,MIRPUR KHAS DISTRICT,KOT GHULAM MUHAMMAD TALUKA,KOT GHULAM MUHAMMAD TC,CHARGE NO 05,NO,CIRCLE NO 01,2914,2006,534,374,2585,2656,1907,2618,2680,2543,4.97
