province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,UNDER CONSTRUCTION,2354,1.26,WALL,BAKED BRICKS/BLOCKS/STONES,171957,91.75,2071
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,UNDER CONSTRUCTION,2354,1.26,WALL,UNBAKED BRICKS/MUD,12519,6.68,167
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,UNDER CONSTRUCTION,2354,1.26,WALL,WOOD/BAMBOO,1069,0.57,45
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,UNDER CONSTRUCTION,2354,1.26,WALL,OTHERS,1883,1,71
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,UNDER CONSTRUCTION,2354,1.26,ROOF,RCC/RBC,24913,13.29,416
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,UNDER CONSTRUCTION,2354,1.26,ROOF,CEMENT/IRON SHEETS,4022,2.15,110
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,UNDER CONSTRUCTION,2354,1.26,ROOF,GARDER/T.IRON,102167,54.51,1208
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,UNDER CONSTRUCTION,2354,1.26,ROOF,WOOD/BAMBOO,53121,28.34,547
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,UNDER CONSTRUCTION,2354,1.26,ROOF,OTHERS,3205,1.71,73
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,LESS THAN 5 YEARS,25066,13.37,WALL,BAKED BRICKS/BLOCKS/STONES,171957,91.75,22803
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,LESS THAN 5 YEARS,25066,13.37,WALL,UNBAKED BRICKS/MUD,12519,6.68,1812
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,LESS THAN 5 YEARS,25066,13.37,WALL,WOOD/BAMBOO,1069,0.57,168
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,LESS THAN 5 YEARS,25066,13.37,WALL,OTHERS,1883,1,283
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,LESS THAN 5 YEARS,25066,13.37,ROOF,RCC/RBC,24913,13.29,5251
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,LESS THAN 5 YEARS,25066,13.37,ROOF,CEMENT/IRON SHEETS,4022,2.15,946
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,LESS THAN 5 YEARS,25066,13.37,ROOF,GARDER/T.IRON,102167,54.51,14521
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,LESS THAN 5 YEARS,25066,13.37,ROOF,WOOD/BAMBOO,53121,28.34,3929
