province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,OWNED,187428,86.86,KITCHEN,SEPARATE,90233,41.82,81202
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,OWNED,187428,86.86,KITCHEN,SHARED,38125,17.67,34989
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,OWNED,187428,86.86,KITCHEN,NONE,87420,40.51,71237
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,OWNED,187428,86.86,BATH,SEPARATE,122769,56.9,109654
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,OWNED,187428,86.86,BATH,SHARED,54715,25.36,49766
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,OWNED,187428,86.86,BATH,NONE,38294,17.75,28008
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,OWNED,187428,86.86,LATRINE,SEWER,43349,20.09,37484
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,OWNED,187428,86.86,LATRINE,SEPTIC TANK,18405,8.53,16861
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,OWNED,187428,86.86,LATRINE,OPEN DRAIN,70647,32.74,62829
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,OWNED,187428,86.86,LATRINE,PIT WITH SLAB,52286,24.23,47296
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,OWNED,187428,86.86,LATRINE,OTHER,3111,1.44,2575
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,OWNED,187428,86.86,LATRINE,NONE,27980,12.97,20383
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,RENTED,10531,4.88,KITCHEN,SEPARATE,90233,41.82,4972
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,RENTED,10531,4.88,KITCHEN,SHARED,38125,17.67,1683
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,RENTED,10531,4.88,KITCHEN,NONE,87420,40.51,3876
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,RENTED,10531,4.88,BATH,SEPARATE,122769,56.9,7426
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,RENTED,10531,4.88,BATH,SHARED,54715,25.36,2245
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,RENTED,10531,4.88,BATH,NONE,38294,17.75,860
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,RENTED,10531,4.88,LATRINE,SEWER,43349,20.09,4122
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,RENTED,10531,4.88,LATRINE,SEPTIC TANK,18405,8.53,698
