province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,ALL SEXES,1354986,30823,173077,353386,536639,600025,264644,369910,668466,NA,676935,760622,91218,61287
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,MALE,690274,15828,88171,180879,275217,306200,133541,183967,333993,NA,340970,385622,48736,32700
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,FEMALE,664558,14995,84906,172507,261419,293793,131071,185890,334360,NA,335839,374853,42458,28571
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,TRANSGENDER,154,0,0,0,3,32,32,53,113,NA,126,147,24,16
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,RURAL,ALL SEXES,1109862,25426,143980,293753,444711,493019,215348,299926,541087,NA,547704,618079,76704,51957
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,RURAL,MALE,565930,13057,73270,150309,228064,251915,108920,149597,270804,NA,276247,313872,41060,27889
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,RURAL,FEMALE,543831,12369,70710,143444,216645,241080,106404,150294,270213,NA,271376,304110,35626,24056
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,RURAL,TRANSGENDER,101,0,0,0,2,24,24,35,70,NA,81,97,18,12
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,URBAN,ALL SEXES,245124,5397,29097,59633,91928,107006,49296,69984,127379,NA,129231,142543,14514,9330
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,URBAN,MALE,124344,2771,14901,30570,47153,54285,24621,34370,63189,NA,64723,71750,7676,4811
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,URBAN,FEMALE,120727,2626,14196,29063,44774,52713,24667,35596,64147,NA,64463,70743,6832,4515
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,URBAN,TRANSGENDER,53,0,0,0,1,8,8,18,43,NA,45,50,6,4
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB TEHSIL,TOTAL,ALL SEXES,884006,19990,115968,237769,358786,394243,169668,237117,430108,NA,434632,488051,58537,39322
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB TEHSIL,TOTAL,MALE,452096,10244,59207,122028,184478,202059,86200,119014,216634,NA,220574,248737,30940,20814
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB TEHSIL,TOTAL,FEMALE,431819,9746,56761,115741,174305,192165,83449,118074,213409,NA,213987,239229,27582,18497
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB TEHSIL,TOTAL,TRANSGENDER,91,0,0,0,3,19,19,29,65,NA,71,85,15,11
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB TEHSIL,RURAL,ALL SEXES,773871,17619,103020,210902,317146,345932,147779,206225,373085,NA,377074,424398,51905,35001
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB TEHSIL,RURAL,MALE,396393,9051,52616,108305,163193,177642,75345,103928,188366,NA,191693,216724,27534,18644
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB TEHSIL,RURAL,FEMALE,377408,8568,50404,102597,153951,168274,72418,102274,184671,NA,185327,207608,24358,16348
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB TEHSIL,RURAL,TRANSGENDER,70,0,0,0,2,16,16,23,48,NA,54,66,13,9
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB TEHSIL,URBAN,ALL SEXES,110135,2371,12948,26867,41640,48311,21889,30892,57023,NA,57558,63653,6632,4321
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB TEHSIL,URBAN,MALE,55703,1193,6591,13723,21285,24417,10855,15086,28268,NA,28881,32013,3406,2170
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB TEHSIL,URBAN,FEMALE,54411,1178,6357,13144,20354,23891,11031,15800,28738,NA,28660,31621,3224,2149
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB TEHSIL,URBAN,TRANSGENDER,21,0,0,0,1,3,3,6,17,NA,17,19,2,2
PUNJAB,055,NANKANA SAHIB DISTRICT,SANGLA HILL TEHSIL,TOTAL,ALL SEXES,227604,5230,27220,54991,85384,99522,46156,64386,115169,NA,117275,132214,16182,10883
