province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,TOTAL,2216,1354986,690274,664558,154,103.87,611.46,18.09,6.25,1044865,1.37
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,RURAL,NA,1109862,565930,543831,101,104.06,NA,NA,6.28,886714,1.19
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB DISTRICT,URBAN,NA,245124,124344,120727,53,103,NA,NA,6.12,158151,2.33
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB TEHSIL,TOTAL,1662,884006,452096,431819,91,104.7,531.89,12.46,6.22,683963,1.36
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB TEHSIL,RURAL,NA,773871,396393,377408,70,105.03,NA,NA,6.25,615443,1.21
PUNJAB,055,NANKANA SAHIB DISTRICT,NANKANA SAHIB TEHSIL,URBAN,NA,110135,55703,54411,21,102.37,NA,NA,6.01,68520,2.52
PUNJAB,055,NANKANA SAHIB DISTRICT,SANGLA HILL TEHSIL,TOTAL,223,227604,114366,113212,26,101.02,1020.65,27.02,6.42,188020,1.01
PUNJAB,055,NANKANA SAHIB DISTRICT,SANGLA HILL TEHSIL,RURAL,NA,166106,83320,82774,12,100.66,NA,NA,6.46,137652,0.99
PUNJAB,055,NANKANA SAHIB DISTRICT,SANGLA HILL TEHSIL,URBAN,NA,61498,31046,30438,14,102,NA,NA,6.32,50368,1.05
PUNJAB,055,NANKANA SAHIB DISTRICT,SHAH KOT TEHSIL,TOTAL,331,243376,123812,119527,37,103.58,735.27,30.2,6.22,172882,1.81
PUNJAB,055,NANKANA SAHIB DISTRICT,SHAH KOT TEHSIL,RURAL,NA,169885,86217,83649,19,103.07,NA,NA,6.27,133619,1.27
PUNJAB,055,NANKANA SAHIB DISTRICT,SHAH KOT TEHSIL,URBAN,NA,73491,37595,35878,18,104.79,NA,NA,6.11,39263,3.35
