province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,4109,3,WALL,BAKED BRICKS/BLOCKS/STONES,56168,41.07,1505
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,4109,3,WALL,UNBAKED BRICKS/MUD,43378,31.72,1083
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,4109,3,WALL,WOOD/BAMBOO,30951,22.63,1205
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,4109,3,WALL,OTHERS,6274,4.59,316
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,4109,3,ROOF,RCC/RBC,3443,2.52,427
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,4109,3,ROOF,CEMENT/IRON SHEETS,4556,3.33,187
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,4109,3,ROOF,GARDER/T.IRON,45805,33.49,1147
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,4109,3,ROOF,WOOD/BAMBOO,78581,57.45,2035
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,UNDER CONSTRUCTION,4109,3,ROOF,OTHERS,4386,3.21,313
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,28997,21.2,WALL,BAKED BRICKS/BLOCKS/STONES,56168,41.07,7890
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,28997,21.2,WALL,UNBAKED BRICKS/MUD,43378,31.72,11627
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,28997,21.2,WALL,WOOD/BAMBOO,30951,22.63,8333
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,28997,21.2,WALL,OTHERS,6274,4.59,1147
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,LESS THAN 5 YEARS,28997,21.2,ROOF,RCC/RBC,3443,2.52,690
