province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
SINDH,075,JACOBABAD DISTRICT,NA,NA,NA,YES,JACOBABAD DISTRICT,52343,34897,8820,8626,34614,50493,29661,45721,47812,49227,5.62
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,NA,NA,YES,GARHI KHAIRO TALUKA,2384,1357,492,535,1839,2362,687,2111,2262,2365,5.24
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,GARHI KHAIRO TC,NA,YES,GARHI KHAIRO TC,2384,1357,492,535,1839,2362,687,2111,2262,2365,5.24
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,GARHI KHAIRO TC,CHARGE NO 04,YES,CHARGE NO 04,2384,1357,492,535,1839,2362,687,2111,2262,2365,5.24
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,GARHI KHAIRO TC,CHARGE NO 04,NO,CIRCLE NO 01,2384,1357,492,535,1839,2362,687,2111,2262,2365,5.24
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,NA,NA,YES,JACOBABAD TALUKA,33066,23158,5529,4379,20418,32035,23352,30178,31768,31542,5.72
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,JACOBABAD MC,NA,YES,JACOBABAD MC,33066,23158,5529,4379,20418,32035,23352,30178,31768,31542,5.72
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,JACOBABAD MC,CHARGE NO 04,YES,CHARGE NO 04,7876,5666,1149,1061,5746,7679,5271,7304,7554,7189,5.77
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,JACOBABAD MC,CHARGE NO 04,NO,CIRCLE NO 01,1352,812,293,247,1301,1321,796,1344,1348,1336,6.2
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,JACOBABAD MC,CHARGE NO 04,NO,CIRCLE NO 02,1098,829,90,179,666,1061,775,1086,1094,1093,5.36
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,JACOBABAD MC,CHARGE NO 04,NO,CIRCLE NO 03,1377,904,300,173,1243,1357,697,1250,1282,944,6.31
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,JACOBABAD MC,CHARGE NO 04,NO,CIRCLE NO 04,2302,1716,256,330,1481,2236,1551,2039,2132,2077,5.3
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,JACOBABAD MC,CHARGE NO 04,NO,CIRCLE NO 05,1747,1405,210,132,1055,1704,1452,1585,1698,1739,5.89
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,JACOBABAD MC,CHARGE NO 05,YES,CHARGE NO 05,6238,5716,221,301,3054,5887,5670,5941,6198,6221,5.44
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,JACOBABAD MC,CHARGE NO 05,NO,CIRCLE NO 01,1002,943,25,34,609,999,961,997,997,998,4.85
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,JACOBABAD MC,CHARGE NO 05,NO,CIRCLE NO 02,1064,1014,41,9,378,1056,1031,1055,1061,1062,4.93
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,JACOBABAD MC,CHARGE NO 05,NO,CIRCLE NO 03,1349,1247,41,61,1132,1325,1292,1186,1334,1345,5.89
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,JACOBABAD MC,CHARGE NO 05,NO,CIRCLE NO 04,1303,1110,58,135,130,1074,993,1192,1293,1297,5.77
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,JACOBABAD MC,CHARGE NO 05,NO,CIRCLE NO 05,947,860,41,46,567,861,845,945,942,946,5.5
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,JACOBABAD MC,CHARGE NO 05,NO,CIRCLE NO 06,573,542,15,16,238,572,548,566,571,573,5.53
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,JACOBABAD MC,CHARGE NO 06,YES,CHARGE NO 06,6269,4251,1213,805,2701,6175,5083,5872,6049,6087,5.8
