province_name,district_code,district_name,area_name,area_type,gender,count
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,ALL SEXES,136771
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,MALE,130433
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,FEMALE,6337
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,TRANSGENDER,1
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,RURAL,ALL SEXES,96242
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,RURAL,MALE,91464
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,RURAL,FEMALE,4778
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,RURAL,TRANSGENDER,0
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,URBAN,ALL SEXES,40529
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,URBAN,MALE,38969
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,URBAN,FEMALE,1559
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,URBAN,TRANSGENDER,1
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,TOTAL,ALL SEXES,24991
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,TOTAL,MALE,23553
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,TOTAL,FEMALE,1438
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,TOTAL,TRANSGENDER,0
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,RURAL,ALL SEXES,22895
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,RURAL,MALE,21580
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,RURAL,FEMALE,1315
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,RURAL,TRANSGENDER,0
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,URBAN,ALL SEXES,2096
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,URBAN,MALE,1973
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,URBAN,FEMALE,123
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,URBAN,TRANSGENDER,0
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,TOTAL,ALL SEXES,46772
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,TOTAL,MALE,44805
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,TOTAL,FEMALE,1967
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,TOTAL,TRANSGENDER,0
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,RURAL,ALL SEXES,22225
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,RURAL,MALE,21158
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,RURAL,FEMALE,1067
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,RURAL,TRANSGENDER,0
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,URBAN,ALL SEXES,24547
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,URBAN,MALE,23647
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,URBAN,FEMALE,900
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,URBAN,TRANSGENDER,0
SINDH,075,JACOBABAD DISTRICT,THUL TALUKA,TOTAL,ALL SEXES,65008
SINDH,075,JACOBABAD DISTRICT,THUL TALUKA,TOTAL,MALE,62075
SINDH,075,JACOBABAD DISTRICT,THUL TALUKA,TOTAL,FEMALE,2932
SINDH,075,JACOBABAD DISTRICT,THUL TALUKA,TOTAL,TRANSGENDER,1
SINDH,075,JACOBABAD DISTRICT,THUL TALUKA,RURAL,ALL SEXES,51122
SINDH,075,JACOBABAD DISTRICT,THUL TALUKA,RURAL,MALE,48726
SINDH,075,JACOBABAD DISTRICT,THUL TALUKA,RURAL,FEMALE,2396
SINDH,075,JACOBABAD DISTRICT,THUL TALUKA,RURAL,TRANSGENDER,0
SINDH,075,JACOBABAD DISTRICT,THUL TALUKA,URBAN,ALL SEXES,13886
SINDH,075,JACOBABAD DISTRICT,THUL TALUKA,URBAN,MALE,13349
SINDH,075,JACOBABAD DISTRICT,THUL TALUKA,URBAN,FEMALE,536
SINDH,075,JACOBABAD DISTRICT,THUL TALUKA,URBAN,TRANSGENDER,1
