province_name,district_code,district_name,area_name,area_type,total_population,household_size,count
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,992345,TOTAL,176416
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,992345,01,4327
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,992345,02,21316
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,992345,03,21245
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,992345,04,23904
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,992345,05,23285
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,992345,06,21586
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,992345,07,18735
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,992345,08,14764
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,992345,09,10409
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,992345,10 AND UP,16845
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,RURAL,698105,TOTAL,124073
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,RURAL,698105,01,2841
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,RURAL,698105,02,15556
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,RURAL,698105,03,15051
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,RURAL,698105,04,16552
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,RURAL,698105,05,16035
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,RURAL,698105,06,14906
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,RURAL,698105,07,13155
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,RURAL,698105,08,10464
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,RURAL,698105,09,7517
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,RURAL,698105,10 AND UP,11996
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,URBAN,294240,TOTAL,52343
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,URBAN,294240,01,1486
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,URBAN,294240,02,5760
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,URBAN,294240,03,6194
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,URBAN,294240,04,7352
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,URBAN,294240,05,7250
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,URBAN,294240,06,6680
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,URBAN,294240,07,5580
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,URBAN,294240,08,4300
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,URBAN,294240,09,2892
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,URBAN,294240,10 AND UP,4849
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,TOTAL,155330,TOTAL,27888
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,TOTAL,155330,01,615
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,TOTAL,155330,02,3362
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,TOTAL,155330,03,3589
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,TOTAL,155330,04,3763
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,TOTAL,155330,05,3652
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,TOTAL,155330,06,3350
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,TOTAL,155330,07,2997
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,TOTAL,155330,08,2370
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,TOTAL,155330,09,1676
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,TOTAL,155330,10 AND UP,2514
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,RURAL,142827,TOTAL,25504
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,RURAL,142827,01,537
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,RURAL,142827,02,3068
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,RURAL,142827,03,3262
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,RURAL,142827,04,3417
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,RURAL,142827,05,3327
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,RURAL,142827,06,3029
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,RURAL,142827,07,2751
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,RURAL,142827,08,2202
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,RURAL,142827,09,1550
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,RURAL,142827,10 AND UP,2361
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,URBAN,12503,TOTAL,2384
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,URBAN,12503,01,78
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,URBAN,12503,02,294
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,URBAN,12503,03,327
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,URBAN,12503,04,346
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,URBAN,12503,05,325
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,URBAN,12503,06,321
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,URBAN,12503,07,246
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,URBAN,12503,08,168
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,URBAN,12503,09,126
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,URBAN,12503,10 AND UP,153
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,TOTAL,376524,TOTAL,64536
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,TOTAL,376524,01,1785
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,TOTAL,376524,02,6724
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,TOTAL,376524,03,7407
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,TOTAL,376524,04,8594
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,TOTAL,376524,05,8492
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,TOTAL,376524,06,7998
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,TOTAL,376524,07,7057
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,TOTAL,376524,08,5404
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,TOTAL,376524,09,3987
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,TOTAL,376524,10 AND UP,7088
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,RURAL,187304,TOTAL,31470
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,RURAL,187304,01,812
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,RURAL,187304,02,3365
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,RURAL,187304,03,3537
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,RURAL,187304,04,3979
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,RURAL,187304,05,3953
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,RURAL,187304,06,3757
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,RURAL,187304,07,3430
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,RURAL,187304,08,2705
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,RURAL,187304,09,2101
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,RURAL,187304,10 AND UP,3831
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,URBAN,189220,TOTAL,33066
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,URBAN,189220,01,973
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,URBAN,189220,02,3359
