province_name,district_code,district_name,area_name,area_type,information_source,count
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,135322
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,RADIO,2681
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,TV,45927
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,NEWSPAPER,6934
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,MOBILE,2544
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,COMPUTER/INTERNET,132191
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,87253
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,RURAL,RADIO,1811
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,RURAL,TV,12620
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,RURAL,NEWSPAPER,4019
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,RURAL,MOBILE,1352
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,RURAL,COMPUTER/INTERNET,85795
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,48069
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,URBAN,RADIO,870
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,URBAN,TV,33307
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,URBAN,NEWSPAPER,2915
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,URBAN,MOBILE,1192
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,URBAN,COMPUTER/INTERNET,46396
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,21006
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,TOTAL,RADIO,840
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,TOTAL,TV,5646
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,TOTAL,NEWSPAPER,1826
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,TOTAL,MOBILE,362
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,TOTAL,COMPUTER/INTERNET,20348
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,18946
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,RURAL,RADIO,830
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,RURAL,TV,4048
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,RURAL,NEWSPAPER,1693
