province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,ALL SEXES,1280372,26744,151203,307619,473125,540500,245555,348547,636725,766518,655787,751844,101850,67706
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,MALE,637474,13778,77513,158268,243905,274733,122160,169435,305676,372671,316206,365272,52014,34717
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,FEMALE,642791,12966,73690,149351,229220,265750,123378,179084,330975,393755,339493,386468,49819,32974
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,TRANSGENDER,107,0,0,0,0,17,17,28,74,92,88,104,17,15
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,RURAL,ALL SEXES,927412,19260,110633,225628,345614,390834,175391,248837,455170,549421,468991,541873,77017,51915
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,RURAL,MALE,460413,9936,56629,115917,178006,198432,87024,120476,217501,265830,224869,262012,39259,26546
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,RURAL,FEMALE,466942,9324,54004,109711,167608,192395,88360,128350,237635,283544,244077,279805,37747,25359
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,RURAL,TRANSGENDER,57,0,0,0,0,7,7,11,34,47,45,56,11,10
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,URBAN,ALL SEXES,352960,7484,40570,81991,127511,149666,70164,99710,181555,217097,186796,209971,24833,15791
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,URBAN,MALE,177061,3842,20884,42351,65899,76301,35136,48959,88175,106841,91337,103260,12755,8171
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,URBAN,FEMALE,175849,3642,19686,39640,61612,73355,35018,50734,93340,110211,95416,106663,12072,7615
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,URBAN,TRANSGENDER,50,0,0,0,0,10,10,17,40,45,43,48,6,5
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB TEHSIL,TOTAL,ALL SEXES,690157,14230,79422,161673,251394,294266,137021,193446,349946,419486,360222,408659,51728,34004
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB TEHSIL,TOTAL,MALE,344824,7300,40749,83060,129283,149335,68309,94541,169036,205545,175158,200036,26592,17504
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB TEHSIL,TOTAL,FEMALE,345277,6930,38673,78613,122111,144917,68698,98886,180863,213889,185014,208569,25131,16496
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB TEHSIL,TOTAL,TRANSGENDER,56,0,0,0,0,14,14,19,47,52,50,54,5,4
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB TEHSIL,RURAL,ALL SEXES,392143,7877,45241,92672,143868,167716,77502,108884,196143,235693,201818,231140,31179,20995
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB TEHSIL,RURAL,MALE,195124,4027,23132,47453,73751,84825,38441,52911,94176,114844,97549,112545,15987,10764
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB TEHSIL,RURAL,FEMALE,197004,3850,22109,45219,70117,82886,39056,55967,101954,120834,104254,118580,15192,10231
