province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,1 PERSON,1,4701,2.24,2.11,32636,15.58,4.58,1858
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,2 PERSONS,1,14861,7.09,2.21,32636,15.58,4.58,4615
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,3 PERSONS,1,19513,9.32,2.38,32636,15.58,4.58,4913
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,4 PERSONS,1,27881,13.31,2.54,32636,15.58,4.58,5644
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,5 PERSONS,1,33252,15.87,2.7,32636,15.58,4.58,5541
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,6 PERSONS,1,32472,15.5,2.87,32636,15.58,4.58,4216
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,7 PERSONS,1,24758,11.82,3.05,32636,15.58,4.58,2644
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,8 PERSONS,1,17015,8.12,3.21,32636,15.58,4.58,1533
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,9 PERSONS,1,11280,5.39,3.41,32636,15.58,4.58,766
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,23733,11.33,4.15,32636,15.58,4.58,906
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,1 PERSON,2,4701,2.24,2.11,68516,32.71,5.42,1532
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,2 PERSONS,2,14861,7.09,2.21,68516,32.71,5.42,5833
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,3 PERSONS,2,19513,9.32,2.38,68516,32.71,5.42,7529
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,4 PERSONS,2,27881,13.31,2.54,68516,32.71,5.42,10613
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,5 PERSONS,2,33252,15.87,2.7,68516,32.71,5.42,12136
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,6 PERSONS,2,32472,15.5,2.87,68516,32.71,5.42,11198
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,7 PERSONS,2,24758,11.82,3.05,68516,32.71,5.42,7985
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,8 PERSONS,2,17015,8.12,3.21,68516,32.71,5.42,4873
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,9 PERSONS,2,11280,5.39,3.41,68516,32.71,5.42,2954
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,23733,11.33,4.15,68516,32.71,5.42,3863
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,1 PERSON,3,4701,2.24,2.11,50063,23.9,6.18,749
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,2 PERSONS,3,14861,7.09,2.21,50063,23.9,6.18,2519
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,3 PERSONS,3,19513,9.32,2.38,50063,23.9,6.18,4055
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,4 PERSONS,3,27881,13.31,2.54,50063,23.9,6.18,6409
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,5 PERSONS,3,33252,15.87,2.7,50063,23.9,6.18,8149
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,6 PERSONS,3,32472,15.5,2.87,50063,23.9,6.18,8565
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,7 PERSONS,3,24758,11.82,3.05,50063,23.9,6.18,6522
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,8 PERSONS,3,17015,8.12,3.21,50063,23.9,6.18,4642
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,9 PERSONS,3,11280,5.39,3.41,50063,23.9,6.18,3060
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,10 PERSONS AND ABOVE,3,23733,11.33,4.15,50063,23.9,6.18,5393
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,1 PERSON,4,4701,2.24,2.11,30428,14.53,6.92,320
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,2 PERSONS,4,14861,7.09,2.21,30428,14.53,6.92,1132
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,3 PERSONS,4,19513,9.32,2.38,30428,14.53,6.92,1830
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,4 PERSONS,4,27881,13.31,2.54,30428,14.53,6.92,3118
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,5 PERSONS,4,33252,15.87,2.7,30428,14.53,6.92,4352
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,6 PERSONS,4,32472,15.5,2.87,30428,14.53,6.92,4860
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,7 PERSONS,4,24758,11.82,3.05,30428,14.53,6.92,4109
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,8 PERSONS,4,17015,8.12,3.21,30428,14.53,6.92,3115
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,9 PERSONS,4,11280,5.39,3.41,30428,14.53,6.92,2227
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,10 PERSONS AND ABOVE,4,23733,11.33,4.15,30428,14.53,6.92,5365
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,1 PERSON,5,4701,2.24,2.11,13206,6.3,7.53,115
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,2 PERSONS,5,14861,7.09,2.21,13206,6.3,7.53,397
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,3 PERSONS,5,19513,9.32,2.38,13206,6.3,7.53,659
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,4 PERSONS,5,27881,13.31,2.54,13206,6.3,7.53,1142
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,5 PERSONS,5,33252,15.87,2.7,13206,6.3,7.53,1689
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,6 PERSONS,5,32472,15.5,2.87,13206,6.3,7.53,1884
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,7 PERSONS,5,24758,11.82,3.05,13206,6.3,7.53,1753
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,8 PERSONS,5,17015,8.12,3.21,13206,6.3,7.53,1445
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,9 PERSONS,5,11280,5.39,3.41,13206,6.3,7.53,1088
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,10 PERSONS AND ABOVE,5,23733,11.33,4.15,13206,6.3,7.53,3034
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,1 PERSON,6,4701,2.24,2.11,7036,3.36,8.31,60
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,2 PERSONS,6,14861,7.09,2.21,7036,3.36,8.31,176
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,3 PERSONS,6,19513,9.32,2.38,7036,3.36,8.31,265
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,4 PERSONS,6,27881,13.31,2.54,7036,3.36,8.31,515
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,5 PERSONS,6,33252,15.87,2.7,7036,3.36,8.31,708
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,6 PERSONS,6,32472,15.5,2.87,7036,3.36,8.31,933
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,7 PERSONS,6,24758,11.82,3.05,7036,3.36,8.31,882
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,8 PERSONS,6,17015,8.12,3.21,7036,3.36,8.31,735
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,9 PERSONS,6,11280,5.39,3.41,7036,3.36,8.31,571
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,10 PERSONS AND ABOVE,6,23733,11.33,4.15,7036,3.36,8.31,2191
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,1 PERSON,7,4701,2.24,2.11,3158,1.51,8.52,24
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,2 PERSONS,7,14861,7.09,2.21,3158,1.51,8.52,86
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,3 PERSONS,7,19513,9.32,2.38,3158,1.51,8.52,120
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,4 PERSONS,7,27881,13.31,2.54,3158,1.51,8.52,197
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,5 PERSONS,7,33252,15.87,2.7,3158,1.51,8.52,321
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,6 PERSONS,7,32472,15.5,2.87,3158,1.51,8.52,382
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,7 PERSONS,7,24758,11.82,3.05,3158,1.51,8.52,420
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,8 PERSONS,7,17015,8.12,3.21,3158,1.51,8.52,310
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,9 PERSONS,7,11280,5.39,3.41,3158,1.51,8.52,255
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,10 PERSONS AND ABOVE,7,23733,11.33,4.15,3158,1.51,8.52,1043
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,1 PERSON,8,4701,2.24,2.11,1912,0.91,9.35,15
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,2 PERSONS,8,14861,7.09,2.21,1912,0.91,9.35,50
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,3 PERSONS,8,19513,9.32,2.38,1912,0.91,9.35,66
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,4 PERSONS,8,27881,13.31,2.54,1912,0.91,9.35,113
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,5 PERSONS,8,33252,15.87,2.7,1912,0.91,9.35,154
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,6 PERSONS,8,32472,15.5,2.87,1912,0.91,9.35,215
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,7 PERSONS,8,24758,11.82,3.05,1912,0.91,9.35,194
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,8 PERSONS,8,17015,8.12,3.21,1912,0.91,9.35,157
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,9 PERSONS,8,11280,5.39,3.41,1912,0.91,9.35,171
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,10 PERSONS AND ABOVE,8,23733,11.33,4.15,1912,0.91,9.35,777
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,1 PERSON,9 AND MORE,4701,2.24,2.11,2511,1.2,10.26,28
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,2 PERSONS,9 AND MORE,14861,7.09,2.21,2511,1.2,10.26,53
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,3 PERSONS,9 AND MORE,19513,9.32,2.38,2511,1.2,10.26,76
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,4 PERSONS,9 AND MORE,27881,13.31,2.54,2511,1.2,10.26,130
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,5 PERSONS,9 AND MORE,33252,15.87,2.7,2511,1.2,10.26,202
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,6 PERSONS,9 AND MORE,32472,15.5,2.87,2511,1.2,10.26,219
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,7 PERSONS,9 AND MORE,24758,11.82,3.05,2511,1.2,10.26,249
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,8 PERSONS,9 AND MORE,17015,8.12,3.21,2511,1.2,10.26,205
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,9 PERSONS,9 AND MORE,11280,5.39,3.41,2511,1.2,10.26,188
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,10 PERSONS AND ABOVE,9 AND MORE,23733,11.33,4.15,2511,1.2,10.26,1161
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,RURAL,1 PERSON,1,3295,2.18,2.13,22620,14.93,4.56,1270
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,RURAL,2 PERSONS,1,11053,7.3,2.22,22620,14.93,4.56,3342
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,RURAL,3 PERSONS,1,14139,9.33,2.4,22620,14.93,4.56,3451
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,RURAL,4 PERSONS,1,19923,13.15,2.56,22620,14.93,4.56,3922
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,RURAL,5 PERSONS,1,23595,15.58,2.73,22620,14.93,4.56,3733
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,RURAL,6 PERSONS,1,23157,15.29,2.92,22620,14.93,4.56,2836
