province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,OWNED,1,190710,91.05,32636,15.58,28520
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,RENTED,1,7862,3.75,32636,15.58,1307
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,RENT FREE,1,10894,5.2,32636,15.58,2809
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,OWNED,2,190710,91.05,68516,32.71,61233
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,RENTED,2,7862,3.75,68516,32.71,3226
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,RENT FREE,2,10894,5.2,68516,32.71,4057
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,OWNED,3,190710,91.05,50063,23.9,45787
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,RENTED,3,7862,3.75,50063,23.9,1985
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,RENT FREE,3,10894,5.2,50063,23.9,2291
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,OWNED,4,190710,91.05,30428,14.53,28432
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,RENTED,4,7862,3.75,30428,14.53,850
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,RENT FREE,4,10894,5.2,30428,14.53,1146
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,OWNED,5,190710,91.05,13206,6.3,12568
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,RENTED,5,7862,3.75,13206,6.3,340
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,RENT FREE,5,10894,5.2,13206,6.3,298
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,OWNED,6,190710,91.05,7036,3.36,6802
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,RENTED,6,7862,3.75,7036,3.36,96
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,RENT FREE,6,10894,5.2,7036,3.36,138
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,OWNED,7,190710,91.05,3158,1.51,3060
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,RENTED,7,7862,3.75,3158,1.51,34
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,RENT FREE,7,10894,5.2,3158,1.51,64
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,OWNED,8,190710,91.05,1912,0.91,1868
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,RENTED,8,7862,3.75,1912,0.91,7
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,RENT FREE,8,10894,5.2,1912,0.91,37
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,OWNED,9,190710,91.05,2511,1.2,2440
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,RENTED,9,7862,3.75,2511,1.2,17
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,RENT FREE,9,10894,5.2,2511,1.2,54
