province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,121732,49,BAKED BRICKS/BLOCKS/STONES,2813,1.13,1832
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,121732,49,UNBAKED BRICKS/MUD,351,0.14,0
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,121732,49,WOOD/BAMBOO,47,0.02,0
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,121732,49,OTHERS,70,0.03,0
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,121732,49,BAKED BRICKS/BLOCKS/STONES,29851,12.02,19293
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,121732,49,UNBAKED BRICKS/MUD,2873,1.16,0
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,121732,49,WOOD/BAMBOO,225,0.09,0
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,121732,49,OTHERS,358,0.14,0
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,121732,49,BAKED BRICKS/BLOCKS/STONES,57822,23.28,35625
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,121732,49,UNBAKED BRICKS/MUD,8287,3.34,0
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,121732,49,WOOD/BAMBOO,707,0.28,0
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,121732,49,OTHERS,611,0.25,0
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,121732,49,BAKED BRICKS/BLOCKS/STONES,111794,45,62267
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,121732,49,UNBAKED BRICKS/MUD,22095,8.89,0
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,121732,49,WOOD/BAMBOO,1100,0.44,0
