province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,facility,source,total_by_facility,percent_by_facility,count
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3281,1.32,KITCHEN,SEPARATE,159745,64.3,2304
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3281,1.32,KITCHEN,SHARED,72463,29.17,719
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3281,1.32,KITCHEN,NONE,16212,6.53,258
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3281,1.32,BATH,SEPARATE,165308,66.54,2337
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3281,1.32,BATH,SHARED,72220,29.07,744
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3281,1.32,BATH,NONE,10892,4.38,200
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3281,1.32,LATRINE,SEWER,56260,22.65,1100
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3281,1.32,LATRINE,SEPTIC TANK,97091,39.08,1023
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3281,1.32,LATRINE,OPEN DRAIN,21491,8.65,198
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3281,1.32,LATRINE,PIT WITH SLAB,53466,21.52,662
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3281,1.32,LATRINE,OTHER,6315,2.54,89
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3281,1.32,LATRINE,NONE,13797,5.55,209
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,LESS THAN 5 YEARS,33307,13.41,KITCHEN,SEPARATE,159745,64.3,21868
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,LESS THAN 5 YEARS,33307,13.41,KITCHEN,SHARED,72463,29.17,8711
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,LESS THAN 5 YEARS,33307,13.41,KITCHEN,NONE,16212,6.53,2728
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,LESS THAN 5 YEARS,33307,13.41,BATH,SEPARATE,165308,66.54,22619
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,LESS THAN 5 YEARS,33307,13.41,BATH,SHARED,72220,29.07,8781
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,LESS THAN 5 YEARS,33307,13.41,BATH,NONE,10892,4.38,1907
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,LESS THAN 5 YEARS,33307,13.41,LATRINE,SEWER,56260,22.65,7530
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,LESS THAN 5 YEARS,33307,13.41,LATRINE,SEPTIC TANK,97091,39.08,13262
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,LESS THAN 5 YEARS,33307,13.41,LATRINE,OPEN DRAIN,21491,8.65,2793
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,LESS THAN 5 YEARS,33307,13.41,LATRINE,PIT WITH SLAB,53466,21.52,6722
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,LESS THAN 5 YEARS,33307,13.41,LATRINE,OTHER,6315,2.54,929
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,LESS THAN 5 YEARS,33307,13.41,LATRINE,NONE,13797,5.55,2071
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,5-10 YEARS,67427,27.14,KITCHEN,SEPARATE,159745,64.3,44048
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,5-10 YEARS,67427,27.14,KITCHEN,SHARED,72463,29.17,19597
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,5-10 YEARS,67427,27.14,KITCHEN,NONE,16212,6.53,3782
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,5-10 YEARS,67427,27.14,BATH,SEPARATE,165308,66.54,45194
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,5-10 YEARS,67427,27.14,BATH,SHARED,72220,29.07,19521
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,5-10 YEARS,67427,27.14,BATH,NONE,10892,4.38,2712
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,5-10 YEARS,67427,27.14,LATRINE,SEWER,56260,22.65,16167
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,5-10 YEARS,67427,27.14,LATRINE,SEPTIC TANK,97091,39.08,25924
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,5-10 YEARS,67427,27.14,LATRINE,OPEN DRAIN,21491,8.65,5440
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,5-10 YEARS,67427,27.14,LATRINE,PIT WITH SLAB,53466,21.52,14766
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,5-10 YEARS,67427,27.14,LATRINE,OTHER,6315,2.54,1633
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,5-10 YEARS,67427,27.14,LATRINE,NONE,13797,5.55,3497
