province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,MARDAN MC,"200,000 - 499,999",238629,2.07,7.85,ALL SEXES,352200
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,MARDAN MC,"200,000 - 499,999",238629,2.07,7.85,MALE,179337
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,MARDAN MC,"200,000 - 499,999",238629,2.07,7.85,FEMALE,172809
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,MARDAN MC,"200,000 - 499,999",238629,2.07,7.85,TRANSGENDER,54
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,TAKHT BHAI TEHSIL,TAKHT BHAI MC,"50,000 - 99,999",49202,2.67,5.85,ALL SEXES,81198
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,TAKHT BHAI TEHSIL,TAKHT BHAI MC,"50,000 - 99,999",49202,2.67,5.85,MALE,41516
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,TAKHT BHAI TEHSIL,TAKHT BHAI MC,"50,000 - 99,999",49202,2.67,5.85,FEMALE,39682
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,TAKHT BHAI TEHSIL,TAKHT BHAI MC,"50,000 - 99,999",49202,2.67,5.85,TRANSGENDER,0
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,MARDAN CANTONMENT,"5,000 - 9,999",7297,-0.35,6.02,ALL SEXES,6824
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,MARDAN CANTONMENT,"5,000 - 9,999",7297,-0.35,6.02,MALE,4871
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,MARDAN CANTONMENT,"5,000 - 9,999",7297,-0.35,6.02,FEMALE,1953
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,MARDAN CANTONMENT,"5,000 - 9,999",7297,-0.35,6.02,TRANSGENDER,0
