province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,NA,NA,NA,YES,MARDAN DISTRICT,58577,45830,8541,4206,55466,57856,45896,54915,57773,57933,7.36
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,NA,NA,YES,MARDAN TEHSIL,44796,36020,6235,2541,42239,44225,35311,41583,44129,44298,7.83
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,MARDAN CANTONMENT,NA,YES,MARDAN CANTONMENT,643,576,5,62,570,640,601,641,642,643,6.02
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,MARDAN CANTONMENT,CHARGE NO 01,YES,CHARGE NO 01,643,576,5,62,570,640,601,641,642,643,6.02
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,MARDAN CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 01,643,576,5,62,570,640,601,641,642,643,6.02
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,MARDAN MC,NA,YES,MARDAN MC,44153,35444,6230,2479,41669,43585,34710,40942,43487,43655,7.85
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,MARDAN MC,CHARGE NO 04,YES,CHARGE NO 04,22802,19154,2546,1102,21683,22601,18993,21447,22488,22601,7.73
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,MARDAN MC,CHARGE NO 04,NO,CIRCLE NO 01,2836,2312,341,183,2579,2831,2330,2632,2771,2828,7.46
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,MARDAN MC,CHARGE NO 04,NO,CIRCLE NO 02,1294,1185,57,52,1221,1272,1122,1247,1287,1256,7.32
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,MARDAN MC,CHARGE NO 04,NO,CIRCLE NO 03,1305,1252,18,35,1220,1291,1180,1269,1283,1297,7.79
