province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,RENT FREE,8,25448,8.26,2433,0.79,88
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,OWNED,9,248420,80.64,2584,0.84,2426
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,RENTED,9,34181,11.1,2584,0.84,81
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,RENT FREE,9,25448,8.26,2584,0.84,77
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,OWNED,1,207293,83.09,53684,21.52,42451
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,RENTED,1,18466,7.4,53684,21.52,4750
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,RENT FREE,1,23713,9.51,53684,21.52,6483
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,OWNED,2,207293,83.09,80029,32.08,63595
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,RENTED,2,18466,7.4,80029,32.08,7729
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,RENT FREE,2,23713,9.51,80029,32.08,8705
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,OWNED,3,207293,83.09,53689,21.52,45478
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,RENTED,3,18466,7.4,53689,21.52,3512
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,RENT FREE,3,23713,9.51,53689,21.52,4699
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,OWNED,4,207293,83.09,32945,13.21,29120
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,RENTED,4,18466,7.4,32945,13.21,1472
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,RENT FREE,4,23713,9.51,32945,13.21,2353
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,OWNED,5,207293,83.09,14357,5.75,12985
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,RENTED,5,18466,7.4,14357,5.75,542
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,RENT FREE,5,23713,9.51,14357,5.75,830
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,OWNED,6,207293,83.09,7869,3.15,7229
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,RENTED,6,18466,7.4,7869,3.15,261
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,RENT FREE,6,23713,9.51,7869,3.15,379
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,OWNED,7,207293,83.09,3082,1.24,2872
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,RENTED,7,18466,7.4,3082,1.24,94
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,RENT FREE,7,23713,9.51,3082,1.24,116
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,OWNED,8,207293,83.09,1871,0.75,1732
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,RENTED,8,18466,7.4,1871,0.75,59
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,RENT FREE,8,23713,9.51,1871,0.75,80
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,OWNED,9,207293,83.09,1946,0.78,1831
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,RENTED,9,18466,7.4,1946,0.78,47
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,RENT FREE,9,23713,9.51,1946,0.78,68
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,OWNED,1,41127,70.21,11424,19.5,6997
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,RENTED,1,15715,26.83,11424,19.5,3869
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,RENT FREE,1,1735,2.96,11424,19.5,558
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,OWNED,2,41127,70.21,18666,31.87,10994
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,RENTED,2,15715,26.83,18666,31.87,7042
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,RENT FREE,2,1735,2.96,18666,31.87,630
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,OWNED,3,41127,70.21,12166,20.77,8869
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,RENTED,3,15715,26.83,12166,20.77,2957
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,RENT FREE,3,1735,2.96,12166,20.77,340
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,OWNED,4,41127,70.21,7827,13.36,6565
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,RENTED,4,15715,26.83,7827,13.36,1161
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,RENT FREE,4,1735,2.96,7827,13.36,101
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,OWNED,5,41127,70.21,4009,6.84,3579
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,RENTED,5,15715,26.83,4009,6.84,376
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,RENT FREE,5,1735,2.96,4009,6.84,54
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,OWNED,6,41127,70.21,2291,3.91,2091
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,RENTED,6,15715,26.83,2291,3.91,177
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,RENT FREE,6,1735,2.96,2291,3.91,23
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,OWNED,7,41127,70.21,994,1.7,903
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,RENTED,7,15715,26.83,994,1.7,79
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,RENT FREE,7,1735,2.96,994,1.7,12
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,OWNED,8,41127,70.21,562,0.96,534
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,RENTED,8,15715,26.83,562,0.96,20
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,RENT FREE,8,1735,2.96,562,0.96,8
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,OWNED,9,41127,70.21,638,1.09,595
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,RENTED,9,15715,26.83,638,1.09,34
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,RENT FREE,9,1735,2.96,638,1.09,9
