province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,NA,NA,NA,YES,MARDAN DISTRICT,440222,225724,214444,54,64.84,76.77,52.28,59.26,52882,37706,10,43446,23008,6,16246,8783,2,437740,2482,318822,235392,22686,95978,196279
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,NA,NA,YES,MARDAN TEHSIL,359024,184208,174762,54,64.96,76.84,52.44,59.26,42786,30431,10,36596,19601,6,13522,7608,2,356580,2444,260828,193598,18656,82024,160764
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,MARDAN CANTONMENT,NA,YES,MARDAN CANTONMENT,6824,4871,1953,0,88.89,94.84,71.35,0,534,410,0,3036,342,0,404,243,0,6450,374,5789,4977,201,4239,4828
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,MARDAN CANTONMENT,CHARGE NO 01,YES,CHARGE NO 01,6824,4871,1953,0,88.89,94.84,71.35,0,534,410,0,3036,342,0,404,243,0,6450,374,5789,4977,201,4239,4828
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,MARDAN CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 01,6824,4871,1953,0,88.89,94.84,71.35,0,534,410,0,3036,342,0,404,243,0,6450,374,5789,4977,201,4239,4828
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,MARDAN MC,NA,YES,MARDAN MC,352200,179337,172809,54,64.42,76.24,52.22,59.26,42252,30021,10,33560,19259,6,13118,7365,2,350130,2070,255039,188621,18455,77785,155936
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,MARDAN MC,CHARGE NO 04,YES,CHARGE NO 04,179614,91652,87909,53,69.49,80.06,58.5,60.38,20870,16393,10,19754,11935,6,8804,5300,2,177753,1861,132039,98847,9514,41884,84302
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,MARDAN MC,CHARGE NO 04,NO,CIRCLE NO 01,21391,10859,10532,0,64.73,77.42,51.54,0,2959,1868,0,1938,1101,0,718,515,0,21367,24,15579,11505,1035,5409,9643
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,MARDAN MC,CHARGE NO 04,NO,CIRCLE NO 02,9604,4784,4820,0,75.31,84.7,66.01,0,1089,1022,0,1210,798,0,669,478,0,9590,14,7250,5489,562,1524,4832
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,MARDAN MC,CHARGE NO 04,NO,CIRCLE NO 03,10746,5609,5121,16,70.34,81.7,58.11,12.5,1038,786,1,1330,670,1,483,289,0,10657,89,7821,5843,486,2484,4985
