province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,TOTAL,1632,2373399,1201122,1172215,62,102.47,1454.29,18.55,7.57,1460100,2.59
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,RURAL,NA,1933177,975398,957771,8,101.84,NA,NA,7.62,1164972,2.7
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN DISTRICT,URBAN,NA,440222,225724,214444,54,105.26,NA,NA,7.36,295128,2.12
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,KATLANG TEHSIL,TOTAL,422,343225,171021,172202,2,99.31,813.33,NA,8.14,221546,2.33
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,KATLANG TEHSIL,RURAL,NA,343225,171021,172202,2,99.31,NA,NA,8.14,221546,2.33
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,KATLANG TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,TOTAL,857,1403002,709607,693339,56,102.35,1637.11,25.59,7.82,864017,2.58
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,RURAL,NA,1043978,525399,518577,2,101.32,NA,NA,7.82,618091,2.79
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,MARDAN TEHSIL,URBAN,NA,359024,184208,174762,54,105.41,NA,NA,7.83,245926,2.01
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,TAKHT BHAI TEHSIL,TOTAL,353,627172,320494,306674,4,104.51,1776.69,12.95,6.82,374537,2.75
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,TAKHT BHAI TEHSIL,RURAL,NA,545974,278978,266992,4,104.49,NA,NA,7,325335,2.76
KHYBER PAKTUNKHWA,014,MARDAN DISTRICT,TAKHT BHAI TEHSIL,URBAN,NA,81198,41516,39682,NA,104.62,NA,NA,5.85,49202,2.67
